date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/6/2018|151.93|04:54:46|1687|0|0|0|0||0|0|30.9|63.7|0|0|0|0|0|0|||05:04:17||https://www.strava.com/activities/1353680823
8/20/2018|8.73|01:59:41|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin fēnix 3|https://www.strava.com/activities/2772092192
11/30/2018|4.81|00:29:34|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00||https://www.strava.com/activities/2013454517
12/31/2018|118.22|04:05:00|998|0|212|2727|113|52%|0|0|29|82.4|77|110|0|0|186|732|2,819|12|04:31:53|Lezyne Mega XL GPS|https://www.strava.com/activities/2049884096
12/30/2018|124.82|04:22:50|2328|0|265|3486|193|65%|0|0|28.5|75.6|77|108|0|0|221|859|3,608|10|04:59:38|Lezyne Mega XL GPS|https://www.strava.com/activities/2049878445
12/29/2018|84.03|03:08:54|1644|0|252|2375|122|62%|0|0|26.7|66.2|77|105|0|0|210|813|2,461|8|03:12:53|Lezyne Mega XL GPS|https://www.strava.com/activities/2043487733
12/28/2018|84.58|02:57:23|1533|0|277|2322|141|68%|0|0|28.6|74.5|80|108|0|0|218|871|2,404|10|03:06:08|Lezyne Mega XL GPS|https://www.strava.com/activities/2040060740
12/27/2018|44.52|01:31:07|707|0|263|1178|65|64%|0|0|29.3|58.3|80|114|0|0|216|520|1,219|11|01:38:08|Lezyne Mega XL GPS|https://www.strava.com/activities/2061398285
12/26/2018|56.2|01:51:19|414|0|241|1446|64|59%|0|0|30.3|48.2|81|111|0|0|216|523|1,492|4|01:51:19|Lezyne Mega XL GPS|https://www.strava.com/activities/2038182952
12/24/2018|86.5|03:10:42|735|0|201|1969|78|49%|0|0|27.2|53.3|75|103|0|0|172|817|2,033|8|03:16:01|Lezyne Mega XL GPS|https://www.strava.com/activities/2061400892
12/22/2018|54.31|02:03:21|428|0|198|1218|47|48%|0|0|26.4|60.5|74|105|0|0|165|698|1,259|10|02:03:48|Lezyne Mega XL GPS|https://www.strava.com/activities/2029568771
12/20/2018|201.16|06:38:04|2540|0|238|4862|225|58%|0|0|30.3|103.7|74|126|0|0|204|837|5,026|14|06:41:22|Lezyne Mega XL GPS|https://www.strava.com/activities/2026823928
12/19/2018|149.08|04:44:03|1380|0|241|3222|173|59%|0|0|31.5|70.2|77|120|0|0|189|899|3,324|19|05:00:15|Lezyne Mega XL GPS|https://www.strava.com/activities/2025338846
