date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/27/2018|39.56|00:52:55|54|0|231|602|34|61%|0|0|44.9|69.1|91|127|0|0|189|1044|671|28|18:20:25|Pioneer|https://www.strava.com/activities/1386335939
1/23/2018|15.69|00:22:09|54|0|305|393|24|80%|0|0|42.5|64.1|94|120|0|0|296|809|439|33|00:22:33|Pioneer|https://www.strava.com/activities/1386344745
1/18/2018|43.46|01:31:45|515|0|176|821|34|46%|0|0|28.4|67|79|140|0|0|149|1114|915|11|02:16:10|Pioneer|https://www.strava.com/activities/1386349555
1/16/2018|97.01|03:20:17|1663|0|237|2074|134|62%|0|0|29.1|75.6|81|146|120|186|173|1457|2,313|13|1.00:33:57|Pioneer|https://www.strava.com/activities/1386356078
1/13/2018|71.25|02:30:28|747|0|231|1543|103|61%|0|0|28.4|59|79|134|122|177|171|932|1,720|6|02:52:38|Pioneer|https://www.strava.com/activities/1355657792
1/10/2018|37.54|01:23:38|68|0|171|698|29|45%|0|0|26.9|49.7|85|173|110|169|139|619|778|7|01:25:55|Pioneer|https://www.strava.com/activities/1350829939
1/9/2018|118.04|04:12:39|1800|0|225|2782|159|59%|0|0|28|68.4|80|128|131|177|184|809|3,102|12|04:34:44|Pioneer|https://www.strava.com/activities/1349239558
1/6/2018|58.15|02:13:58|231|0|146|1127|36|38%|0|0|26|51.1|79|109|103|137|140|544|1,257|10|02:31:24|Pioneer|https://www.strava.com/activities/1344264690
1/4/2018|17.08|00:53:54|8|0|199|521|25|52%|0|0|19|36|85|144|0|0|161|576|581|15|00:57:16|Pioneer|https://www.strava.com/activities/1340799312
1/3/2018|92.97|03:08:40|1316|0|246|2351|144|65%|0|0|29.6|62.6|82|126|133|183|208|889|2,621|6|03:32:57|Pioneer|https://www.strava.com/activities/1339925557
1/2/2018|80.95|03:04:28|1230|0|196|2067|106|52%|0|0|26.3|61.9|80|160|122|163|187|589|2,304|2|23:20:52|Pioneer|https://www.strava.com/activities/1340711708
1/1/2018|0.43|00:17:11|19|0|199|134|29|52%|0|0|1.5|11.2|80|141|96|176|130|540|149|14|01:06:42|Pioneer|https://www.strava.com/activities/1336291593
1/31/2018|124.4|04:14:49|1907|0|193|2591|114|51%|0|0|29.3|78.5|79|120|109|159|169|966|2,889|22|04:50:58|Pioneer|https://www.strava.com/activities/1386339376
1/28/2018|81.77|01:43:42|318|0|181|957|40|48%|0|0|47.3|75.6|87|116|0|0|154|809|1,068|33|01:45:41|Pioneer|https://www.strava.com/activities/1386336057
1/28/2018|40.08|01:11:23|175|0|142|517|17|37%|0|0|33.7|53.3|77|104|0|0|121|513|576|21|01:14:13|Pioneer|https://www.strava.com/activities/1386335633
1/26/2018|169.59|04:34:08|15615|0|237|3440|177|62%|0|0|37.1|96.5|84|141|0|0|209|1047|3,835|29|04:34:52|Pioneer|https://www.strava.com/activities/1386345664
1/25/2018|85.01|02:33:15|446|0|152|1108|41|40%|0|0|33.3|67|82|120|0|0|120|1161|1,235|29|02:35:56|Pioneer|https://www.strava.com/activities/1386345020
1/24/2018|202.71|04:48:43|53452|0|243|2953|200|64%|0|0|42.1|73.4|88|138|0|0|170|1314|3,293|25|04:53:38|Pioneer|https://www.strava.com/activities/1386353258
