date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
08.08.2018|84.64|03:12:53|1341|0|0|0|0||0|0|26.3|77.8|79|109|115|175|0|0|2,296|21|04:11:40|Garmin Edge 810|https://www.strava.com/activities/1761273685
28.09.2018|179.09|04:25:38|2908|0|0|0|0||0|0|40.5|110.2|85|150|0|0|0|0|26|21|04:26:19|Garmin Edge 810|https://www.strava.com/activities/1877139511
28.11.2018|117.89|04:48:47|638|0|0|0|0||0|0|24.5|46.4|0|0|0|0|0|0|1,319|-1|05:10:46|Garmin Edge 810|https://www.strava.com/activities/2018974481
27.11.2018|63.99|02:32:28|203|0|0|0|0||0|0|25.2|51.5|0|0|114|144|0|0|865|0|02:40:23|Garmin Edge 810|https://www.strava.com/activities/2018974333
25.11.2018|94.82|03:19:12|177|0|0|0|0||0|0|28.6|61.6|0|0|0|0|0|0|2,909|0|03:22:16|Garmin Edge 810|https://www.strava.com/activities/2018974378
24.11.2018|110.81|03:47:55|716|0|0|0|0||0|0|29.2|58.7|0|0|0|0|0|0|3,827|4|04:31:16|Garmin Edge 810|https://www.strava.com/activities/2018974393
23.11.2018|25.07|01:29:27|420|0|0|0|0||0|0|16.8|50.8|0|0|0|0|0|0|864|1|04:18:13|Garmin Edge 810|https://www.strava.com/activities/2018974334
31.12.2018|80.54|02:49:20|270|0|0|0|0||0|0|28.5|61.2|83|104|125|152|0|0|2,270|0|03:12:06|Garmin Edge 810|https://www.strava.com/activities/2046471440
21.12.2018|117.69|03:46:44|710|0|0|0|0||0|0|31.1|67.3|87|118|0|0|0|0|2,985|1|04:13:38|Garmin Edge 810|https://www.strava.com/activities/2046001544
20.12.2018|163.83|05:21:00|1233|0|0|0|0||0|0|30.6|62.3|88|116|0|0|0|0|4,572|5|05:51:40|Garmin Edge 810|https://www.strava.com/activities/2026691810
19.12.2018|44.28|01:32:29|157|0|0|0|0||0|0|28.7|48.2|89|105|0|0|0|0|1,088|3|01:39:44|Garmin Edge 810|https://www.strava.com/activities/2025048962
18.12.2018|179.93|06:05:52|1428|0|0|0|0||0|0|29.5|64.8|86|114|0|0|0|0|5,321|2|07:09:24|Garmin Edge 810|https://www.strava.com/activities/2023451894
17.12.2018|27.63|00:59:56|131|0|0|0|0||0|0|27.7|44.3|88|103|0|0|0|0|677|3|01:01:46|Garmin Edge 810|https://www.strava.com/activities/2021517581
05.12.2018|118.07|04:06:03|605|0|0|0|0||0|0|28.8|50.4|0|0|116|142|0|0|1,113|2|04:11:38|Garmin Edge 810|https://www.strava.com/activities/2018974453
04.12.2018|103.59|04:01:41|294|0|0|0|0||0|0|25.7|52.6|0|0|113|135|0|0|1,078|4|04:28:42|Garmin Edge 810|https://www.strava.com/activities/2018974538
03.12.2018|84.16|03:19:12|459|0|0|0|0||0|0|25.4|66.6|0|0|115|142|0|0|968|9|04:00:05|Garmin Edge 810|https://www.strava.com/activities/2018974424
16.12.2018|184.7|05:57:42|1419|0|255|5318|0||0|0|31|71.3|86|112|0|0|248|1130|5,318|0|06:54:48|Garmin Edge 810|https://www.strava.com/activities/2020361331
14.12.2018|114.4|04:45:30|2060|0|0|0|0||0|0|24|62.3|80|108|0|0|0|0|3,630|2|05:24:12|Garmin Edge 810|https://www.strava.com/activities/2018974543
