date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
31.01.2018|47.18|01:19:27|403|0|174|690|34|47%|0|0|35.6|70.6|69|113|123|174|145|515|769|19|01:58:18|Garmin Edge 510|https://www.strava.com/activities/1384901680
27.01.2018|0.25|00:00:00|0|0|0|0|0||824|14|52.9|66.2|0|0|0|0|0|0|16|23|00:00:17|Garmin Edge 520|https://www.strava.com/activities/1378772193
29.01.2018|107.91|03:47:19|1952|0|210|2194|131|57%|0|0|28.5|70.2|73|124|122|188|161|632|2,446|19|05:02:45|Garmin Edge 520|https://www.strava.com/activities/1381616980
28.01.2018|114.02|03:28:08|1360|0|183|1906|90|50%|0|0|32.9|67.7|77|200|105|170|153|525|2,126|18|04:06:17|Garmin Edge 520|https://www.strava.com/activities/1381615971
27.01.2018|87.83|03:24:14|1664|0|0|0|0||148|1813|25.8|71.3|0|0|125|182|0|0|2,021|15|03:57:16|Garmin Edge 520|https://www.strava.com/activities/1378009476
26.01.2018|165.43|05:13:59|1927|0|0|0|0||194|3652|31.6|74.2|0|0|134|173|0|0|4,072|17|05:47:36|Garmin Edge 520|https://www.strava.com/activities/1376520715
25.01.2018|104.55|04:00:52|2395|0|189|2185|106|51%|0|0|26|71.6|73|187|142|181|151|1240|2,436|17|04:27:15|Garmin Edge 520|https://www.strava.com/activities/1374900483
24.01.2018|69.21|02:22:10|660|0|146|867|37|40%|0|0|29.2|67|75|124|135|169|102|816|967|20|03:08:20|Garmin Edge 520|https://www.strava.com/activities/1374898752
20.01.2018|152.07|03:40:44|1456|0|236|2460|151|64%|0|0|41.3|99.4|83|209|139|204|186|900|2,743|31|03:41:59|Garmin Edge 520|https://www.strava.com/activities/1365488051
19.01.2018|137.67|03:42:47|1724|0|211|2210|121|57%|0|0|37.1|92.5|85|175|113|167|165|932|2,464|42|03:44:07|Garmin Edge 520|https://www.strava.com/activities/1364329524
18.01.2018|128.6|03:20:57|1079|0|183|1569|83|50%|0|0|38.4|81|82|192|137|202|130|906|1,749|42|03:21:43|Garmin Edge 520|https://www.strava.com/activities/1362607664
17.01.2018|18.44|00:38:09|109|0|111|148|6|30%|0|0|29|65.2|68|116|0|0|65|465|165|37|00:40:55|Garmin Edge 520|https://www.strava.com/activities/1361114809
17.01.2018|162.81|04:38:26|2283|0|196|2470|131|53%|0|0|35.1|80.6|81|200|105|189|148|906|2,754|38|04:39:42|Garmin Edge 520|https://www.strava.com/activities/1361114906
16.01.2018|146.55|03:49:13|1371|0|182|1950|93|49%|0|0|38.4|78.8|82|201|130|192|142|1038|2,174|34|03:50:46|Garmin Edge 520|https://www.strava.com/activities/1359496407
15.01.2018|69.24|02:15:15|122|0|124|934|28|34%|0|0|30.7|43.2|82|184|0|0|115|538|1,042|26|03:14:12|Garmin Edge 520|https://www.strava.com/activities/1357955328
14.01.2018|51.5|01:06:40|286|0|238|810|46|65%|0|0|46.4|67.3|90|137|155|194|203|1023|903|17|01:06:40|Garmin Edge 520|https://www.strava.com/activities/1356224858
14.01.2018|52.11|01:46:41|596|0|206|843|66|56%|0|0|29.3|75.2|80|192|107|191|132|564|940|22|02:44:29|Garmin Edge 520|https://www.strava.com/activities/1355892720
11.01.2018|129.11|03:51:41|1605|0|214|2104|145|58%|0|0|33.4|104|79|199|132|193|151|712|2,346|30|04:35:00|Garmin Edge 520|https://www.strava.com/activities/1351132758
10.01.2018|160.2|05:02:23|1586|0|196|2707|154|53%|0|0|31.8|83.2|76|190|121|196|149|1026|3,018|25|05:48:13|Garmin Edge 520|https://www.strava.com/activities/1349542692
09.01.2018|140.96|04:27:24|1909|0|206|2726|154|56%|0|0|31.6|71.3|77|190|130|184|170|1000|3,039|22|05:02:24|Garmin Edge 520|https://www.strava.com/activities/1347877749
08.01.2018|129.56|04:13:24|1791|0|166|2160|95|45%|0|0|30.7|75.6|78|179|112|156|142|615|2,409|20|05:17:09|Garmin Edge 520|https://www.strava.com/activities/1346384151
07.01.2018|82.27|02:51:11|1467|0|193|1399|71|52%|0|0|28.8|79.2|74|213|110|156|136|733|1,560|16|03:44:14|Garmin Edge 520|https://www.strava.com/activities/1344500623
04.01.2018|73.1|02:04:00|257|0|0|0|0||202|1506|35.4|65.2|0|0|56|69|0|0|1,679|15|02:11:49|Garmin Edge 520|https://www.strava.com/activities/1340378508
03.01.2018|116.44|04:11:49|2225|0|0|0|0||174|2630|27.7|74.5|0|0|0|0|0|0|2,932|22|04:34:06|Garmin Edge 520|https://www.strava.com/activities/1339155016
02.01.2018|142.53|04:00:23|1044|0|186|2422|106|51%|0|0|35.6|74.5|65|152|133|167|168|887|2,700|15|04:07:38|Garmin Edge 810|https://www.strava.com/activities/1337579124
01.01.2018|31.06|01:44:24|582|0|100|391|14|27%|0|0|17.9|44.3|64|106|0|0|62|546|436|21|02:33:55|Garmin Edge 810|https://www.strava.com/activities/1339260985
28.02.2018|132.54|04:31:18|2818|0|250|3232|218|68%|0|0|29.3|65.2|76|111|143|190|199|694|3,604|19|04:46:10|Garmin Edge 1030|https://www.strava.com/activities/1430257386
25.02.2018|115.83|03:06:18|863|0|230|2216|130|63%|0|0|37.3|70.2|80|109|145|187|198|466|2,471|16|03:49:36|Garmin Edge 1030|https://www.strava.com/activities/1426047526
24.02.2018|229.02|05:52:04|2582|0|218|4438|216|59%|0|0|39|84.6|82|155|157|181|210|589|4,948|14|06:36:03|Garmin Edge 1030|https://www.strava.com/activities/1424256011
22.02.2018|43.63|01:30:16|207|0|140|679|22|38%|0|0|29|44.3|75|151|0|0|125|313|758|19|02:07:34|Garmin Edge 1030|https://www.strava.com/activities/1420679995
21.02.2018|94.21|02:32:37|493|0|181|1431|65|49%|0|0|37|67.7|74|128|125|162|156|322|1,596|21|03:15:34|Garmin Edge 1030|https://www.strava.com/activities/1419303493
20.02.2018|148.3|04:14:33|1081|0|206|2792|138|56%|0|0|35|75.6|72|126|134|172|183|488|3,113|19|04:45:05|Garmin Edge 1030|https://www.strava.com/activities/1417390632
18.02.2018|57.77|02:32:05|694|0|159|1020|51|43%|0|0|22.8|59.8|64|127|105|191|112|907|1,137|25|03:21:14|Garmin Edge 1030|https://www.strava.com/activities/1415545950
16.02.2018|9.87|01:59:50|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00||https://www.strava.com/activities/1410537083
14.02.2018|9.15|02:02:16|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00||https://www.strava.com/activities/1407379339
05.02.2018|52.33|01:42:22|448|0|199|838|55|54%|0|0|30.7|58.3|79|124|114|186|136|576|934|30|01:54:23|Garmin Edge 1030|https://www.strava.com/activities/1394610854
