date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/20/2018|110.91|03:54:40|1382|0|224|2816|115|53%|0|0|28.4|59.8|81|122|127|165|200|580|3,140|6|04:14:15|Garmin Edge 1000|https://www.strava.com/activities/1365999294
1/17/2018|39.73|01:35:31|542|0|193|981|33|45%|0|0|25|57.6|82|122|0|0|171|441|1,093|10|01:37:56|Garmin Edge 1000|https://www.strava.com/activities/1361423996
1/12/2018|133.46|04:11:32|1362|0|269|3877|179|63%|0|0|31.8|83.2|83|120|0|0|257|767|4,323|7|04:40:14|Garmin Edge 1000|https://www.strava.com/activities/1353690617
1/7/2018|174.58|06:00:25|1715|0|218|4512|164|51%|0|0|29.1|71.3|79|115|0|0|209|566|5,031|14|06:32:06|Garmin Edge 1000|https://www.strava.com/activities/1346154398
1/4/2018|161.87|05:24:03|2008|0|240|4326|176|56%|0|0|30|72.4|84|123|0|0|222|945|4,823|9|05:46:39|Garmin Edge 1000|https://www.strava.com/activities/1341094176
1/3/2018|130.93|04:12:58|997|0|253|3688|164|60%|0|0|31.1|60.8|85|126|0|0|243|656|4,112|7|04:47:34|Garmin Edge 1000|https://www.strava.com/activities/1339497239
1/30/2018|103.13|03:31:36|1400|0|224|2405|102|53%|0|0|29.2|59.4|77|118|119|178|189|1226|2,682|12|04:08:47|Garmin Edge 1030|https://www.strava.com/activities/1382814308
1/29/2018|207.71|06:08:10|2686|0|276|5090|272|65%|0|0|33.9|74.5|84|126|138|194|230|1167|5,675|14|07:18:54|Garmin Edge 1030|https://www.strava.com/activities/1381433260
1/28/2018|129.44|04:05:21|1970|0|297|3282|211|70%|0|0|31.7|68.4|84|140|136|195|223|1185|3,660|15|04:48:44|Garmin Edge 1030|https://www.strava.com/activities/1379613142
1/27/2018|124.25|04:01:10|1466|0|240|3036|131|56%|0|0|30.9|58|80|127|131|172|210|642|3,385|10|04:14:43|Garmin Edge 1030|https://www.strava.com/activities/1377576437
1/25/2018|81.79|02:34:24|1481|0|291|2047|143|68%|0|0|31.8|77.4|79|136|145|193|221|1251|2,282|13|04:02:29|Garmin Edge 1030|https://www.strava.com/activities/1374759682
1/24/2018|135.98|04:24:14|1810|0|226|2954|130|53%|0|0|30.9|74.2|84|118|123|172|186|701|3,294|15|04:53:14|Garmin Edge 1030|https://www.strava.com/activities/1372913313
1/23/2018|28.47|01:05:19|349|0|205|729|25|48%|0|0|26.2|59|79|118|118|144|186|443|813|8|01:07:08|Garmin Edge 1000|https://www.strava.com/activities/1370946134
1/21/2018|140.33|04:42:13|2088|0|251|3571|167|59%|0|0|29.8|66.6|81|127|130|176|211|773|3,982|15|05:33:19|Garmin Edge 1000|https://www.strava.com/activities/1368204817
