date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/6/2018|142.12|04:59:00|2167|0|243|0|186|59%|0|0|28.5|73.4|87|125|134|240|0|1191||14|05:31:13|Pioneer|https://www.strava.com/activities/1344508904
1/6/2018|142.12|04:59:00|2167|0|243|0|186|59%|0|0|28.5|73.4|87|125|134|240|0|1191||14|05:31:13|Pioneer|https://www.strava.com/activities/1340728423
1/31/2018|196.22|04:51:17|1725|0|245|3393|176|60%|0|0|40.4|85|89|125|135|187|194|1109|3,783|15|04:54:07|Pioneer|https://www.strava.com/activities/1385008600
1/27/2018|125.71|03:59:20|2369|0|263|3089|170|64%|0|0|31.5|82.1|86|134|133|190|215|791|3,444|9|04:09:16|Pioneer|https://www.strava.com/activities/1378272332
1/24/2018|119.8|03:47:55|2489|0|276|3213|179|67%|0|0|31.5|79.9|88|117|136|187|235|732|3,582|17|04:04:37|Pioneer|https://www.strava.com/activities/1372887187
1/12/2018|40.79|01:40:36|611|0|193|0|37|47%|0|0|24.3|57.6|80|113|92|139|0|519||3|01:41:26|Pioneer|https://www.strava.com/activities/1353580643
1/11/2018|91.28|03:09:02|1179|0|231|0|105|56%|0|0|29|73.4|87|128|127|167|0|1098||11|03:20:09|Pioneer|https://www.strava.com/activities/1351763057
1/10/2018|52.29|01:52:33|486|0|219|0|57|54%|0|0|27.9|65.5|86|128|121|162|0|952||14|02:00:52|Pioneer|https://www.strava.com/activities/1350050571
2/24/2018|69.59|02:26:14|1131|0|0|0|0||0|0|28.6|64.1|91|122|0|0|0|0||11|02:34:42|Pioneer|https://www.strava.com/activities/1423328700
2/22/2018|110.3|03:46:02|1408|0|255|2961|161|62%|0|0|29.3|67|90|123|136|240|218|1177|3,301|8|04:26:54|Pioneer|https://www.strava.com/activities/1420472891
2/21/2018|61.73|02:05:49|707|0|229|1623|67|56%|0|0|29.4|77|92|120|128|162|215|598|1,810|12|02:09:40|Pioneer|https://www.strava.com/activities/1419525626
2/17/2018|102.13|03:24:14|1133|0|246|2737|131|60%|0|0|30|59|92|122|130|174|223|861|3,052|10|03:47:34|Pioneer|https://www.strava.com/activities/1411796894
2/14/2018|59.82|01:57:45|231|0|244|1409|78|60%|0|0|30.5|59|85|112|144|189|199|629|1,571|11|02:15:29|Pioneer|https://www.strava.com/activities/1407101605
2/13/2018|49.9|01:46:32|365|0|207|1210|52|51%|0|0|28.1|59|83|111|115|156|189|516|1,349|5|03:17:41|Pioneer|https://www.strava.com/activities/1405472177
