6/30/2018|133.88|05:13:54|2505|0|236|3124|1651|171%|0|0|25.6|68|83|121|0|0|166|677|3,483|28|07:26:08|Garmin Edge 1030|https://www.strava.com/activities/1862995383
6/29/2018|81.77|03:06:03|773|0|178|1557|556|129%|0|0|26.4|59.4|79|107|0|0|140|444|1,737|28|04:32:28|Garmin Edge 1030|https://www.strava.com/activities/1862989517
6/27/2018|135.81|05:31:16|2943|0|228|3226|1571|165%|0|0|24.6|76|77|117|0|0|162|557|3,597|26|06:04:01|Garmin Edge 1030|https://www.strava.com/activities/1862994124
6/26/2018|110.91|04:08:22|1906|0|233|2634|1255|169%|0|0|26.8|63.7|86|137|0|0|177|767|2,937|21|04:58:07|Garmin Edge 1030|https://www.strava.com/activities/1862992642
7/31/2018|156.13|03:47:04|1997|0|259|2779|1335|188%|0|0|41.3|78.8|89|125|0|0|204|849|3,099|28|03:47:04|Garmin Edge 520|https://www.strava.com/activities/1862989873
7/30/2018|164.41|03:54:40|2188|0|267|3060|1463|193%|0|0|42|96.5|89|152|0|0|217|878|3,411|28|03:55:04|Garmin Edge 520|https://www.strava.com/activities/1862991545
7/29/2018|164.94|04:09:04|1819|0|262|3068|1497|190%|0|0|39.7|85|89|124|0|0|205|892|3,420|27|04:09:04|Garmin Edge 520|https://www.strava.com/activities/1862991014
7/27/2018|32.96|01:16:45|114|0|130|537|124|94%|0|0|25.8|41|85|114|0|0|117|639|537|38|01:49:01|Garmin Edge 1030|https://www.strava.com/activities/1862987564
7/26/2018|47.71|01:47:44|352|0|142|756|201|103%|0|0|26.6|43.9|81|107|0|0|117|452|752|29|03:19:02|Garmin Edge 1030|https://www.strava.com/activities/1862987946
7/25/2018|83.59|03:06:29|783|0|162|1348|458|117%|0|0|26.9|56.5|80|116|0|0|121|610|1,504|26|03:58:36|Garmin Edge 1030|https://www.strava.com/activities/1862990401
7/24/2018|83.27|03:23:05|1471|0|256|1920|1203|186%|0|0|24.6|63.4|81|121|0|0|158|752|2,141|26|03:53:43|Garmin Edge 1030|https://www.strava.com/activities/1862993342
7/23/2018|56.48|02:12:28|560|0|137|885|225|99%|0|0|25.6|55.4|82|103|0|0|111|396|987|25|02:50:50|Garmin Edge 820|https://www.strava.com/activities/1862989001
7/22/2018|144.96|05:45:57|2552|0|235|3227|1734|170%|0|0|25.1|58.3|80|112|0|0|155|668|3,598|25|06:52:20|Garmin Edge 1030|https://www.strava.com/activities/1862994786
7/20/2018|190.32|07:02:28|5373|0|247|5295|2362|179%|0|0|27|75.6|86|117|0|0|209|737|5,904|21|08:07:39|Garmin Edge 1030|https://www.strava.com/activities/1862996506
