5/27/2018|113.07|02:51:03|955|0|275|2215|0||0|0|39.7|71.6|76|171|127|191|216|990|2,470|26|02:51:03|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1611261708
5/26/2018|213.37|05:49:01|4173|0|327|5799|0||0|0|36.7|83.5|83|212|0|0|277|920|6,466|26|05:49:35|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605210917
5/25/2018|182.07|05:20:04|4615|0|358|6188|0||0|0|34.1|82.4|83|245|0|0|322|928|6,900|23|05:20:04|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605210123
5/24/2018|196.92|05:07:12|2237|0|282|4084|0||0|0|38.5|80.3|81|171|0|0|222|943|4,554|29|05:08:25|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605209257
5/23/2018|154.29|03:35:57|2006|0|332|3784|0||0|0|42.9|92.2|86|167|0|0|292|997|4,219|22|03:35:57|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605208472
5/22/2018|33.97|00:41:48|234|0|0|0|0||0|0|48.8|65.5|0|0|0|0|0|0||16|00:42:08|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605207964
5/21/2018|33.63|01:06:09|237|0|154|475|0||0|0|30.5|63.4|82|128|0|0|120|369|530|23|01:06:46|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605207590
5/8/2018|201.03|05:19:46|3528|0|268|4129|0||0|0|37.7|78.8|81|175|0|0|215|1055|4,604|26|05:20:57|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605200441
5/7/2018|0.01|00:00:00|0|0|180|4|0||0|0|1.8|2.5|89|129|0|0|160|276|4|19|00:49:10|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605199807
5/6/2018|232.64|05:09:49|1857|0|229|3227|0||0|0|45.1|96.1|81|175|0|0|174|1082|3,598|27|05:11:23|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605199982
5/5/2018|171.46|04:05:19|1028|0|247|3081|0||0|0|41.9|75.6|83|178|0|0|209|1033|3,435|28|04:06:13|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605199536
5/4/2018|9.71|00:13:51|177|0|389|301|0||0|0|42.1|74.2|95|121|0|0|363|942|336|28|00:13:51|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605198846
5/20/2018|174.47|04:38:11|3937|0|337|4764|0||0|0|37.6|86|84|176|0|0|285|955|5,312|15|04:39:15|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605207266
5/18/2018|180.47|03:57:15|515|0|237|2805|0||0|0|45.6|79.6|84|190|0|0|197|898|3,127|25|03:58:23|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605206630
5/17/2018|213.76|04:47:54|895|0|242|3334|0||0|0|44.5|83.2|84|174|0|0|193|894|3,717|19|04:49:55|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605205918
5/16/2018|155.24|03:25:10|2013|0|299|3004|0||0|0|45.4|87.1|86|179|0|0|244|943|3,349|18|03:26:00|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605205271
5/15/2018|243.15|06:07:07|4177|0|304|5737|0||0|0|39.7|90|87|194|0|0|260|945|6,396|15|06:07:48|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605204708
5/13/2018|228.54|05:59:41|4070|0|293|5084|0||0|0|38.1|86.4|85|254|0|0|236|896|5,669|24|06:01:03|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605203888
5/12/2018|208.47|05:11:58|3121|0|275|4074|0||0|0|40.1|84.2|83|160|0|0|218|907|4,542|23|05:13:06|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605203149
5/11/2018|224.63|04:20:00|1331|0|224|2445|0||0|0|51.8|111.2|81|148|0|0|157|961|2,726|27|06:13:30|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605202280
5/10/2018|169.06|04:22:57|3290|0|284|3744|0||0|0|38.6|91.8|83|254|0|0|237|927|4,174|24|04:23:32|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605201647
5/9/2018|149.6|04:05:32|2126|0|256|2823|0||0|0|36.6|81.4|81|179|0|0|192|1042|3,148|25|04:06:49|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1605201006
6/27/2018|39.64|01:30:48|604|0|236|948|0||0|0|26.2|52.2|83|144|133|196|174|705|821|23|01:42:33|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1667029004
6/17/2018|21.25|00:26:24|191|0|372|564|0||0|0|48.3|88.9|98|167|188|202|356|798|515|24|00:26:39|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1644476300
6/17/2018|21.37|00:36:27|188|0|0|0|0||0|0|35.2|77.8|0|0|127|163|0|0|294|20|00:36:27|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1644476996
6/12/2018|28.95|00:55:46|29|0|136|410|0||0|0|31.2|37.8|94|174|0|0|123|381|458|33|00:57:27|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1635523959
6/10/2018|117.65|04:49:34|2460|0|230|2943|0||0|0|24.4|65.2|76|153|119|182|169|570|2,039|22|05:14:42|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1635526968
6/9/2018|30.42|01:15:33|764|0|262|724|0||0|0|24.2|58.7|78|142|122|186|160|527|555|26|01:16:20|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1635526958
6/8/2018|99.67|03:35:16|1768|0|253|2363|0||0|0|27.8|58|75|143|125|189|183|561|1,758|16|03:53:23|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1635527268
6/4/2018|120.08|04:11:07|1790|0|254|2880|0||0|0|28.7|66.6|80|144|132|195|191|775|3,211|23|04:37:28|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1616632206
6/2/2018|115.38|04:15:37|2163|0|255|2864|0||0|0|27.1|63.7|74|152|127|186|187|683|3,194|22|05:00:42|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1611940600
6/30/2018|219.18|05:36:19|2105|0|254|3953|0||0|0|39.1|77|75|229|152|200|196|1040|4,318|35|05:36:19|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1671999637
6/16/2018|154.24|03:50:30|2213|0|305|3567|0||0|0|40.2|78.1|83|244|154|197|258|940|3,145|23|03:51:02|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1642914064
6/15/2018|173.81|04:00:24|1921|0|308|3518|0||0|0|43.4|88.2|84|254|148|204|244|1013|2,837|20|04:01:25|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1640247799
6/14/2018|152.76|03:36:09|1572|0|263|2766|0||0|0|42.4|90.7|81|190|133|194|213|998|1,945|19|03:36:42|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1640254423
6/13/2018|159.22|03:34:05|605|0|241|2521|0||0|0|44.6|81|82|183|130|190|196|979|1,612|21|03:34:42|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1641340194
7/4/2018|28.57|01:27:53|970|0|221|924|0||0|0|19.5|68|70|114|130|173|175|384|887|23|01:33:28|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1679941299
7/2/2018|62.72|02:34:09|1494|0|229|1667|0||0|0|24.4|58|79|130|138|175|180|607|1,647|25|02:40:25|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1682190735
