2/28/2018|40.07|01:34:19|658|0|0|0|0||168|953|25.5|61.2|0|0|0|0|0|0|1,063||01:38:06|Garmin vívoactive HR|https://www.strava.com/activities/1430047509
2/19/2018|87.29|03:01:05|1716|0|0|0|0||242|2625|28.9|69.5|0|0|0|0|0|0|2,927||03:17:01|Garmin vívoactive HR|https://www.strava.com/activities/1415449064
2/18/2018|11.46|00:25:44|25|0|0|0|0||120|185|26.7|36.7|0|0|0|0|0|0|206||00:26:03|Garmin vívoactive HR|https://www.strava.com/activities/1413829016
2/18/2018|13.3|00:36:44|48|0|0|0|0||101|222|21.7|40.7|0|0|0|0|0|0|248||00:45:02|Garmin vívoactive HR|https://www.strava.com/activities/1413632856
2/17/2018|64.74|01:50:10|372|0|0|0|0||240|1586|35.3|67.3|0|0|0|0|0|0|1,768||01:51:08|Garmin vívoactive HR|https://www.strava.com/activities/1412078753
2/17/2018|104.68|03:17:48|1001|0|0|0|0||226|2678|31.8|68|0|0|0|0|0|0|2,986||03:28:20|Garmin vívoactive HR|https://www.strava.com/activities/1411804102
2/16/2018|57.38|01:48:34|566|0|0|0|0||214|1392|31.7|72.7|0|0|0|0|0|0|1,552||01:51:17|Garmin vívoactive HR|https://www.strava.com/activities/1410238650
2/16/2018|94.74|02:34:44|521|0|0|0|0||0|0|36.7|62.3|0|0|116|152|0|0|2,740||02:35:48|Garmin vívoactive HR|https://www.strava.com/activities/1410083193
2/15/2018|30.48|00:57:03|159|0|0|0|0||188|644|32.1|55.8|0|0|0|0|0|0|718||00:57:03|Garmin vívoactive HR|https://www.strava.com/activities/1409778430
2/15/2018|38.15|01:04:55|190|0|0|0|0||0|0|35.3|54.4|0|0|119|137|0|0|987||01:11:00|Garmin vívoactive HR|https://www.strava.com/activities/1409778228
2/14/2018|67.09|02:30:10|855|0|0|0|0||0|0|26.8|63.4|0|0|117|159|0|0|1,664||02:55:14|Garmin vívoactive HR|https://www.strava.com/activities/1407088223
3/29/2018|28.22|00:59:42|220|0|0|0|0||158|567|28.4|55.4|0|0|0|0|0|0|632||01:00:27|Garmin vívoactive HR|https://www.strava.com/activities/1478360182
