date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
31.03.2018|59.36|01:24:37|126|0|0|0|0||0|0|42.1|73.1|95|123|0|0|0|0|1,054|6|01:25:34|Garmin Edge 520|https://www.strava.com/activities/1632719960
30.03.2018|28.68|01:10:39|358|0|0|0|0||0|0|24.4|64.1|82|108|0|0|0|0|747|12|01:13:15|Garmin Edge 520|https://www.strava.com/activities/1632720140
29.03.2018|106.47|03:29:04|1159|0|0|0|0||0|0|30.6|64.1|84|121|0|0|0|0|2,919|11|03:35:08|Garmin Edge 520|https://www.strava.com/activities/1632720905
28.03.2018|130.12|04:34:04|2519|0|267|3631|1765|193%|0|0|28.5|61.6|81|118|0|0|221|1059|4,048|14|04:43:57|Garmin Edge 520|https://www.strava.com/activities/1632721387
27.03.2018|53.82|02:00:08|590|0|0|0|0||0|0|26.9|60.1|83|110|0|0|0|0|1,250|9|02:02:51|Garmin Edge 520|https://www.strava.com/activities/1632720837
25.03.2018|163.12|06:02:05|2288|0|0|0|0||0|0|27|58.7|85|121|0|0|0|0|4,285|10|06:12:20|Garmin Edge 520|https://www.strava.com/activities/1632721827
24.03.2018|113.33|04:03:13|2117|0|0|0|0||0|0|28|61.6|81|117|0|0|0|0|3,334|9|04:05:48|Garmin Edge 520|https://www.strava.com/activities/1632721184
23.03.2018|78.09|02:26:59|684|0|0|0|0||0|0|31.9|73.4|81|119|0|0|0|0|2,143|9|02:29:39|Garmin Edge 520|https://www.strava.com/activities/1632720732
21.03.2018|148.81|04:59:26|2458|0|0|0|0||0|0|29.8|78.8|83|121|0|0|0|0|4,633|6|05:05:17|Garmin Edge 520|https://www.strava.com/activities/1632721644
19.03.2018|105.88|03:54:16|1645|0|237|2815|1186|172%|0|0|27.1|71.6|78|110|0|0|200|978|3,138|5|04:03:22|Garmin Edge 520|https://www.strava.com/activities/1632720966
18.03.2018|83.35|02:49:03|990|0|0|0|0||0|0|29.6|73.1|86|109|0|0|0|0|2,314|10|02:52:08|Garmin Edge 520|https://www.strava.com/activities/1632720831
16.03.2018|35.14|01:25:32|450|0|0|0|0||0|0|24.7|58.7|79|112|0|0|0|0|980|6|01:29:46|Garmin Edge 520|https://www.strava.com/activities/1632720251
13.03.2018|10.07|00:12:02|5|0|0|0|0||0|0|50.2|56.5|88|99|0|0|0|0|326|11|00:12:02|Garmin Edge 520|https://www.strava.com/activities/1632719819
13.03.2018|32.8|01:14:48|25|0|0|0|0||0|0|26.3|40.7|75|99|0|0|0|0|509|13|01:17:23|Garmin Edge 520|https://www.strava.com/activities/1632720142
30.04.2018|53.17|02:02:06|953|0|0|0|0||0|0|26.1|68.8|83|114|0|0|0|0|1,362|17|02:06:01|Garmin Edge 520|https://www.strava.com/activities/1632719956
29.04.2018|102.68|03:32:28|1486|0|234|2383|1056|170%|0|0|29|72.7|85|113|0|0|187|676|2,657|20|03:41:29|Garmin Edge 520|https://www.strava.com/activities/1632721027
28.04.2018|120.98|04:05:55|1758|0|0|0|0||0|0|29.5|98.6|83|122|0|0|0|0|3,226|19|04:25:18|Garmin Edge 520|https://www.strava.com/activities/1632720991
27.04.2018|48.35|01:41:19|282|0|0|0|0||0|0|28.6|45.7|90|105|0|0|0|0|1,006|23|01:46:08|Garmin Edge 520|https://www.strava.com/activities/1632720572
26.04.2018|177.15|05:53:00|2883|0|0|0|0||0|0|30.1|84.2|84|123|0|0|0|0|5,004|18|06:07:13|Garmin Edge 520|https://www.strava.com/activities/1632721945
24.04.2018|117.41|04:01:40|1707|0|0|0|0||0|0|29.2|68.4|83|110|0|0|0|0|3,185|18|04:21:23|Garmin Edge 520|https://www.strava.com/activities/1632721650
23.04.2018|121.95|04:01:12|2014|0|255|2874|1524|185%|0|0|30.3|84.2|79|125|0|0|199|1039|3,204|23|05:33:58|Garmin Edge 520|https://www.strava.com/activities/1632721323
22.04.2018|66.77|02:14:43|349|0|0|0|0||0|0|29.7|55.1|88|114|0|0|0|0|1,264|23|02:17:11|Garmin Edge 520|https://www.strava.com/activities/1632720760
21.04.2018|149.26|05:28:58|3090|0|0|0|0||0|0|27.2|78.5|82|109|0|0|0|0|4,543|22|05:53:15|Garmin Edge 520|https://www.strava.com/activities/1632721960
