date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/28/2018|186.97|04:32:38|878|0|0|0|0||0|0|41.1|74.9|83|217|120|190|0|0|2,836|31|05:18:55|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1380695085
1/27/2018|166.42|03:47:59|615|0|0|0|0||0|0|43.8|82.8|87|244|142|189|0|0|3,362|31|04:31:24|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1378554420
1/26/2018|169.43|04:26:56|2432|0|0|0|0||0|0|38.1|81.7|88|210|145|186|0|0|4,171|30|04:27:46|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1376489695
1/25/2018|62.67|02:02:15|270|0|0|0|0||0|0|30.8|68|87|130|97|133|0|0|485|30|02:04:25|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1374727810
1/24/2018|202.89|04:50:09|1071|0|0|0|0||0|0|42|70.9|81|179|132|187|0|0|1,740|25|04:57:58|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1373818833
1/23/2018|24.97|00:46:20|106|0|0|0|0||0|0|32.3|63.4|80|131|130|182|0|0|606|35|01:40:28|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1371891214
1/22/2018|152.22|03:37:50|1011|0|0|0|0||0|0|41.9|89.6|83|205|138|196|0|0|2,960|33|04:04:02|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1370500655
1/21/2018|157.04|03:36:58|154|0|0|0|0||0|0|43.4|63.4|81|254|146|192|0|0|2,660|35|04:32:59|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1369055651
1/20/2018|40.87|01:22:27|208|0|144|639|0||0|0|29.7|75.6|85|135|0|0|129|379|713|26|01:40:00|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1366401677
1/18/2018|78.63|02:19:55|396|0|172|1320|0||0|0|33.7|65.9|91|208|0|0|157|857|1,472|33|02:23:31|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1363265004
1/16/2018|78.9|02:16:41|470|0|182|1366|0||0|0|34.6|75.2|90|254|0|0|167|1124|1,523|27|02:32:47|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1360177538
1/14/2018|81.01|02:31:33|467|0|192|1573|0||0|0|32.1|56.2|89|146|0|0|173|568|1,754|12|02:32:37|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1358688706
1/13/2018|152.72|04:18:47|840|0|220|2589|0||0|0|35.4|82.4|85|174|0|0|167|1255|2,887|13|05:24:22|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1354918886
1/12/2018|47.56|01:44:59|269|0|133|651|0||0|0|27.2|61.6|75|134|0|0|103|1115|726|14|02:51:18|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1353152308
