date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
11/28/2018|71.19|02:40:24|1077|0|0|0|0||0|0|26.6|69.1|75|131|0|0|0|0|1,598|10|02:45:40|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1989170865
11/30/2018|54.8|01:47:39|336|0|0|0|0||0|0|30.5|56.9|73|138|0|0|0|0||5|02:06:20|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1992464776
11/29/2018|64.06|02:21:46|1098|0|0|0|0||0|0|27.1|99|68|136|0|0|0|0|1,234|6|02:33:55|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1990833713
11/27/2018|84.07|02:33:05|441|0|0|0|0||0|0|33|74.9|80|150|0|0|0|0|1,727|11|02:48:52|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1987436356
12/28/2018|70.92|02:07:40|278|0|0|0|0||0|0|33.3|58|85|147|0|0|0|0|1,575|6|02:09:38|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2056841678
12/27/2018|77.07|02:41:33|1112|0|0|0|0||0|0|28.6|62.6|79|152|0|0|0|0|1,735|5|02:49:31|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2038018603
12/25/2018|23.93|01:04:31|492|0|0|0|0||0|0|22.3|51.1|0|0|0|0|0|0|727|4|01:09:44|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2037675413
12/23/2018|60.18|02:13:28|416|0|0|0|0||0|0|27.1|63|73|156|0|0|0|0|1,061|5|03:36:47|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2037675859
12/11/2018|10.07|00:19:36|21|0|0|0|0||0|0|30.9|41|71|133|0|0|0|0|137|12|00:19:36|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2011950514
12/1/2018|7.57|00:26:35|14|0|0|0|0||0|0|17.1|36|0|0|0|0|0|0|191|11|00:37:28|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1993912794
12/31/2018|82.06|02:42:03|517|0|0|0|0||0|0|30.4|45.7|0|0|0|0|0|0||14|03:05:21|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2056837990
12/20/2018|182.52|05:46:41|2442|0|0|0|0||0|0|31.6|86|74|158|0|0|0|0|2,517|12|06:27:04|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2026720233
12/19/2018|152.72|05:07:32|2712|0|0|0|0||0|0|29.8|69.8|74|246|0|0|0|0|2,488|14|05:53:26|Wahoo ELEMNT BOLT|https://www.strava.com/activities/2025082306
