date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
12/8/2020|108.04|03:35:04|1791|0|215|2438|134|60%|0|0|30.1|81.7|85|200|0|0|189|1061|2,439|12|03:47:42|Wahoo ELEMNT BOLT|https://www.strava.com/activities/1346390586
1/2/2018|148.85|05:04:17|818|0|233|3646|209|63%|0|0|29.4|53.3|88|116|129|167|200|845|4,066|7|05:17:06|Garmin Edge 1030|https://www.strava.com/activities/1337254158
4/27/2018|22.31|00:56:17|829|0|301|726|65|81%|0|0|23.8|66.6|78|110|136|169|215|847|810|21|01:11:00|Garmin Edge 1030|https://www.strava.com/activities/1534815261
4/26/2018|176.93|04:16:16|2213|0|281|3542|250|76%|0|0|41.4|89.6|90|151|137|176|230|1172|3,950|13|04:21:59|Garmin Edge 520|https://www.strava.com/activities/1533194561
4/24/2018|4.85|00:11:28|88|0|322|155|19|87%|0|0|25.4|80.3|85|126|151|181|225|955|173|22|00:21:00|Garmin Edge 520|https://www.strava.com/activities/1528850089
4/15/2018|179.79|05:12:45|970|0|259|4465|272|70%|0|0|34.5|58.3|95|179|129|160|238|850|4,979|6|06:08:33|Garmin Edge 1030|https://www.strava.com/activities/1510156785
6/5/2018|130.18|03:46:54|588|0|267|3480|205|72%|0|0|34.4|56.9|90|135|130|155|256|940|3,880|21|04:36:28|Garmin Edge 1030|https://www.strava.com/activities/1618500128
6/3/2018|136.5|03:26:29|871|0|325|3809|287|88%|0|0|39.7|69.8|96|173|145|173|307|1188|4,247|27|04:26:21|Garmin Edge 1030|https://www.strava.com/activities/1614561641
8/12/2018|229.84|05:54:50|330|0|285|5259|356|77%|0|0|38.9|78.1|86|191|141|168|247|1263|5,290|11|06:08:55|Garmin Edge 520|https://www.strava.com/activities/1767493904
9/26/2018|59.76|02:08:20|369|0|226|1560|81|61%|0|0|27.9|53.3|89|119|124|167|203|840|1,110|11|02:11:01|Wahoo ELEMNT|https://www.strava.com/activities/1866588179
10/15/2018|108.2|03:53:28|649|0|248|3084|182|67%|0|0|27.8|53.6|89|118|131|163|220|913|2,459|12|05:17:23|Wahoo ELEMNT|https://www.strava.com/activities/1906113229
10/6/2018|49.95|01:44:09|162|0|265|1542|95|72%|0|0|28.8|49.7|91|118|131|167|247|1293|1,121|13|01:50:57|Wahoo ELEMNT|https://www.strava.com/activities/1887534590
10/1/2018|96.36|03:34:17|674|0|233|2711|145|63%|0|0|27|59.4|88|123|131|166|211|1007|2,278|9|04:06:07|Wahoo ELEMNT|https://www.strava.com/activities/1877423860
1/20/2019|211.61|05:26:17|2198|0|251|3957|256|68%|0|0|38.9|89.3|87|131|129|175|202|1090|3,183|35|05:49:29|Bryton Rider 450|https://www.strava.com/activities/2090595591
2/16/2019|200.35|07:06:36|3079|0|236|4844|297|64%|0|0|28.2|67|85|129|114|158|189|1272|4,842|13|08:27:37|Garmin Edge 1030|https://www.strava.com/activities/2153541817
2/12/2019|174.2|06:54:31|2975|0|229|4429|269|62%|0|0|25.2|61.2|84|116|112|173|178|621|4,402|10|08:12:09|Garmin Edge 1030|https://www.strava.com/activities/2141422151
3/30/2019|163.06|04:54:01|679|0|257|4094|239|69%|0|0|33.3|60.1|92|119|135|167|232|757|4,061|10|05:47:11|Garmin Edge 1030|https://www.strava.com/activities/2251856358
3/23/2019|62.53|02:27:32|430|0|244|1760|113|66%|0|0|25.4|51.8|87|144|123|177|199|1285|1,213|8|02:36:02|Wahoo ELEMNT|https://www.strava.com/activities/2233846675
