date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
27.01.2018|155.99|03:19:46|620|0|267|0|150|67%|0|0|46.9|79.9|91|132|0|0|0|1171||33|03:19:46|SRM PC8|https://www.strava.com/activities/1380123451
26.01.2018|167.94|04:32:26|2351|0|249|0|180|63%|0|0|37|79.2|85|131|0|0|0|914||32|04:33:38|SRM PC8|https://www.strava.com/activities/1376853302
22.01.2018|149.04|03:32:34|950|0|0|0|0||0|0|42.1|86.4|84|134|142|190|0|0||36|03:35:16|SRM PC8|https://www.strava.com/activities/1374827054
21.01.2018|152.31|03:23:25|154|0|172|0|63|43%|0|0|44.9|62.6|83|125|0|0|0|1031||39|03:23:25|SRM PC8|https://www.strava.com/activities/1374826113
05.01.2018|29.55|01:18:27|184|0|0|0|0||0|0|22.6|40.3|77|112|102|151|0|0||20|02:04:09|SRM PC8|https://www.strava.com/activities/1341943280
04.01.2018|116.07|04:10:30|964|0|0|0|0||0|0|27.8|47.5|81|114|124|176|0|0||17|04:27:37|SRM PC8|https://www.strava.com/activities/1341942272
03.01.2018|123.47|04:30:38|1708|0|224|0|151|56%|0|0|27.4|60.5|82|202|0|0|0|645||16|04:57:41|SRM PC8|https://www.strava.com/activities/1339575432
01.01.2018|76.08|02:43:05|474|0|192|0|67|48%|0|0|28|56.2|80|115|0|0|0|1120||15|03:16:26|SRM PC8|https://www.strava.com/activities/1337085523
18.01.2018|29.47|00:59:57|132|0|0|0|0||143|0|29.5|47.5|0|0|0|0|0|0||33|01:04:25|SRM PC8|https://www.strava.com/activities/1363317344
17.01.2018|125.4|03:42:54|705|0|0|0|0||0|0|33.8|72.4|84|119|122|171|0|0||28|03:46:54|Garmin fēnix 5|https://www.strava.com/activities/1362089087
16.01.2018|94.88|02:53:45|594|0|0|0|0||178|0|32.8|70.6|0|0|0|0|0|0||29|03:11:05|SRM PC8|https://www.strava.com/activities/1362428270
12.01.2018|127.91|04:51:33|1838|0|0|0|0||0|0|26.3|62.6|79|113|124|173|0|0||13|05:19:00|SRM PC8|https://www.strava.com/activities/1353770900
11.01.2018|69.12|02:41:18|924|0|0|0|0||0|0|25.7|68.4|77|111|115|174|0|0||11|02:56:21|SRM PC8|https://www.strava.com/activities/1352247064
