date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
10.01.2019|148.91|04:40:50|7252|0|253|0|307|79%|0|0|31.8|73.8|82|128|0|0|0|1289||19|04:58:21|Garmin Edge 1030|https://www.strava.com/activities/2068079390
09.01.2019|134.97|04:26:20|6146|0|237|0|273|74%|0|0|30.4|73.1|84|120|0|0|0|684||23|05:11:45|Garmin Edge 1030|https://www.strava.com/activities/2065799436
04.01.2019|88.2|04:51:59|1248|0|237|0|281|74%|0|0|18.1|80.6|86|120|0|0|0|571||8|06:46:26|Garmin Edge 1030|https://www.strava.com/activities/2056012939
14.02.2019|96.97|03:38:48|510|0|183|0|127|57%|0|0|26.6|59|77|114|0|0|0|1071||9|04:49:09|Garmin Edge 1030|https://www.strava.com/activities/2149339730
13.02.2019|200.06|06:23:16|2670|0|240|0|386|75%|0|0|31.3|64.8|81|111|0|0|0|508||14|07:22:51|Garmin Edge 1030|https://www.strava.com/activities/2147629363
12.02.2019|96.02|03:23:42|1090|0|184|0|117|58%|0|0|28.3|64.1|84|131|0|0|0|1270||16|03:31:24|Garmin Edge 1030|https://www.strava.com/activities/2142163977
11.02.2019|150.41|05:00:20|2021|0|232|0|287|73%|0|0|30.1|70.6|83|121|0|0|0|441||10|05:36:47|Garmin Edge 1030|https://www.strava.com/activities/2140055738
30.04.2019|40.58|01:37:13|706|0|0|0|0||0|0|25|72.7|81|121|0|0|0|0||17|01:44:26|Garmin Edge 520|https://www.strava.com/activities/2333673329
28.04.2019|156.04|05:36:57|2462|0|248|0|351|78%|0|0|27.8|59.4|78|114|0|0|0|540||12|05:50:29|Garmin Edge 520|https://www.strava.com/activities/2325801862
25.04.2019|153.29|05:40:58|2183|0|0|0|0||0|0|27|72.7|79|132|0|0|0|0||18|06:50:23|Garmin Edge 520|https://www.strava.com/activities/2318138096
24.04.2019|145.26|05:19:05|2591|0|0|0|0||0|0|27.3|63.7|73|134|0|0|0|0||14|06:01:45|Garmin Edge 520|https://www.strava.com/activities/2315388716
22.04.2019|142|04:57:54|1931|0|0|0|0||0|0|28.6|71.6|76|131|0|0|0|0||13|04:59:37|Garmin Edge 520|https://www.strava.com/activities/2310177646
20.04.2019|185.04|06:38:18|3737|0|0|0|0||0|0|27.9|69.5|80|120|0|0|0|0||12|07:25:19|Garmin Edge 520|https://www.strava.com/activities/2304985712
18.04.2019|170.38|06:18:05|3231|0|0|0|0||0|0|27|71.3|74|113|0|0|0|0||10|07:46:24|Garmin Edge 520|https://www.strava.com/activities/2299428189
31.05.2019|63.48|02:13:33|474|0|210|1531|110|66%|0|0|28.5|70.2|83|120|0|0|191|1157|1,707|30|02:32:46|Garmin Edge 830|https://www.strava.com/activities/2412500850
30.05.2019|30.68|01:20:33|500|0|194|894|55|61%|0|0|22.9|56.2|72|112|0|0|185|472|997|22|01:33:57|Garmin Edge 1030|https://www.strava.com/activities/2411619677
29.05.2019|102.63|03:52:19|2304|0|236|2810|225|74%|0|0|26.5|74.2|77|122|0|0|202|433|3,133|11|04:11:15|Garmin Edge 1030|https://www.strava.com/activities/2411620531
28.05.2019|1.11|00:53:39|6|0|248|630|124|78%|0|0|1.2|6.5|79|113|0|0|196|486|703|17|02:09:10|Garmin Edge 1030|https://www.strava.com/activities/2404760859
28.05.2019|20.92|01:03:00|668|0|231|758|56|72%|0|0|19.9|68.8|63|118|0|0|200|596|845|2|01:05:44|Garmin Edge 1030|https://www.strava.com/activities/2403910556
