date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
25.01.2018|6.44|00:30:03|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 920XT|https://www.strava.com/activities/1374107695
20.01.2018|38.15|01:20:07|357|0|0|0|0||0|0|28.6|63|96|130|0|0|0|0||5|01:23:51|Wahoo ELEMNT|https://www.strava.com/activities/1365946505
17.01.2018|6.89|00:32:00|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 920XT|https://www.strava.com/activities/1361196997
13.01.2018|32.91|01:26:41|244|0|0|0|0||0|0|22.8|38.2|0|0|0|0|0|0|||01:47:10|Garmin Forerunner 920XT|https://www.strava.com/activities/1355304658
01.01.2018|10.27|00:41:07|169|0|0|0|0||0|0|15|31|0|0|0|0|0|0|||00:47:54|Garmin Forerunner 920XT|https://www.strava.com/activities/1336230625
31.01.2018|29.38|01:42:12|464|0|0|0|0||0|0|17.3|43.2|76|141|0|0|0|0|||01:55:50|Garmin Forerunner 920XT|https://www.strava.com/activities/1384418440
28.01.2018|28.48|01:06:02|346|0|0|0|0||0|0|25.9|58.3|0|0|0|0|0|0|||01:06:27|Garmin Forerunner 920XT|https://www.strava.com/activities/1380036726
28.01.2018|9.7|00:30:59|118|0|0|0|0||0|0|18.8|35.3|0|0|0|0|0|0|||00:39:41|Garmin Forerunner 920XT|https://www.strava.com/activities/1380034775
26.01.2018|26.61|01:17:25|345|0|0|0|0||0|0|20.6|55.8|0|0|0|0|0|0|||01:25:48|Garmin Forerunner 920XT|https://www.strava.com/activities/1375838846
25.01.2018|159.29|05:02:51|1918|0|0|0|0||0|0|31.6|70.9|95|123|0|0|0|0||5|05:14:14|Wahoo ELEMNT|https://www.strava.com/activities/1374527546
