date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
31.05.2020|31.44|01:02:02|26|0|0|0|0||0|0|30.4|41.8|89|109|0|0|0|0||23|01:02:02|Garmin Edge 1030|https://www.strava.com/activities/3823123694
30.05.2020|74.21|02:01:06|56|0|0|0|0||0|0|36.8|47.9|86|112|0|0|0|0||18|02:01:06|Garmin Edge 1030|https://www.strava.com/activities/3823123924
30.05.2020|95.04|02:30:37|98|0|0|0|0||0|0|37.9|51.1|84|200|0|0|0|0||19|02:30:37|Garmin Edge 1030|https://www.strava.com/activities/3823124363
29.05.2020|37.4|01:02:59|21|0|0|0|0||0|0|35.6|42.8|93|114|0|0|0|0||18|01:03:46|Garmin Edge 1030|https://www.strava.com/activities/3823123715
29.05.2020|70.44|02:01:38|58|0|0|0|0||0|0|34.8|53.3|93|165|0|0|0|0||19|02:02:41|Garmin Edge 1030|https://www.strava.com/activities/3823123961
28.05.2020|35.6|01:06:31|58|0|0|0|0||0|0|32.1|43.9|94|200|0|0|0|0||26|01:16:24|Garmin Edge 1030|https://www.strava.com/activities/3823123684
27.05.2020|34.97|01:00:14|36|0|0|0|0||0|0|34.8|45.7|91|163|0|0|0|0||23|01:00:14|Garmin Edge 1030|https://www.strava.com/activities/3823123608
27.05.2020|156.39|04:02:27|219|0|0|0|0||0|0|38.7|51.8|88|176|0|0|0|0||22|04:17:06|Garmin Edge 1030|https://www.strava.com/activities/3823124694
26.05.2020|122.97|03:00:31|148|0|0|0|0||0|0|40.9|54.7|86|172|0|0|0|0||22|03:05:10|Garmin Edge 1030|https://www.strava.com/activities/3823124573
25.05.2020|108.38|03:05:21|105|0|0|0|0||0|0|35.1|55.1|92|131|0|0|0|0||28|03:18:36|Garmin Edge 1030|https://www.strava.com/activities/3823124725
24.05.2020|32.49|01:01:56|26|0|0|0|0||0|0|31.5|38.9|92|105|0|0|0|0||27|01:02:28|Garmin Edge 1030|https://www.strava.com/activities/3823123688
23.05.2020|136.17|03:47:54|594|0|0|0|0||0|0|35.9|63.7|85|109|0|0|0|0||24|03:59:46|Garmin Edge 1030|https://www.strava.com/activities/3823124520
22.05.2020|91.11|02:28:30|92|0|0|0|0||0|0|36.8|50.8|86|105|0|0|0|0||25|02:30:17|Garmin Edge 1030|https://www.strava.com/activities/3823124275
