date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
15.01.2018|108.66|04:21:20|1698|0|245|3362|174|62%|0|0|24.9|73.8|76|192|134|164|214|1957|3,748|6|04:32:35|Garmin Edge 1030|https://www.strava.com/activities/1364225894
14.01.2018|58.03|02:13:11|749|0|211|1450|64|53%|0|0|26.1|56.9|80|132|127|159|181|694|1,616|6|02:18:09|Garmin Edge 1030|https://www.strava.com/activities/1356726983
13.01.2018|49.88|01:48:00|780|0|230|1254|65|58%|0|0|27.7|71.6|81|141|132|163|194|929|1,399|6|01:57:12|Garmin Edge 1030|https://www.strava.com/activities/1354525948
12.01.2018|56.59|02:14:10|1020|0|229|1554|76|58%|0|0|25.3|62.6|76|125|135|162|193|565|1,732|6|02:15:48|Garmin Edge 1030|https://www.strava.com/activities/1353181874
06.01.2018|11.67|01:00:22|56|0|0|0|0||89|324|11.6|33.5|0|0|139|174|0|0|361|7|03:05:27|Bryton Rider 310|https://www.strava.com/activities/1351376927
05.01.2018|46.14|01:46:51|64|0|168|844|35|43%|0|0|25.9|44.6|89|129|127|158|132|637|941|8|02:52:23|Bryton Rider 310|https://www.strava.com/activities/1342281250
03.01.2018|5.58|00:13:11|21|0|259|132|10|66%|0|0|25.4|41.8|80|110|131|164|167|669|148|4|00:14:37|Bryton Rider 310|https://www.strava.com/activities/1342286696
01.01.2018|55.01|02:57:31|1005|0|0|0|0||133|1412|18.6|51.8|77|195|133|174|0|0|1,575|4|03:06:20|Bryton Rider 310|https://www.strava.com/activities/1336021913
31.01.2018|108.46|04:03:12|1137|0|223|2363|134|56%|0|0|26.8|77.4|79|168|118|178|162|1413|2,635|8|04:16:32|Garmin Edge 1030|https://www.strava.com/activities/1384557083
30.01.2018|18.87|01:28:45|464|0|0|0|0||94|502|12.8|46.1|0|0|123|155|0|0|560|5|01:54:25|Garmin Edge 1030|https://www.strava.com/activities/1382917650
29.01.2018|140.56|05:10:51|2141|0|228|3390|178|58%|0|0|27.1|74.2|79|234|128|170|182|1429|3,779|6|05:21:13|Garmin Edge 1030|https://www.strava.com/activities/1381411054
28.01.2018|87.6|03:01:22|773|0|205|1764|83|52%|0|0|29|60.1|81|212|117|156|162|1697|1,967|8|03:06:44|Garmin Edge 1030|https://www.strava.com/activities/1379391828
27.01.2018|62.31|02:30:18|788|0|198|1394|67|50%|0|0|24.9|65.5|76|137|115|151|155|599|1,554|9|02:53:08|Garmin Edge 1030|https://www.strava.com/activities/1377478131
26.01.2018|20.01|01:15:43|394|0|0|0|0||95|431|15.9|53.6|0|0|117|154|0|0|481|10|01:31:21|Garmin Edge 1030|https://www.strava.com/activities/1381411386
25.01.2018|125.68|04:27:37|1637|0|216|2873|139|55%|0|0|28.2|72|79|217|127|159|179|1438|3,203|10|04:39:48|Garmin Edge 1030|https://www.strava.com/activities/1374615743
24.01.2018|109.3|04:02:09|1229|0|228|2630|143|58%|0|0|27.1|77|76|209|125|163|181|1414|2,933|10|04:27:31|Garmin Edge 1030|https://www.strava.com/activities/1374077407
23.01.2018|107.23|03:43:45|1028|0|211|2324|109|53%|0|0|28.8|83.2|80|150|121|168|173|1440|2,591|11|03:54:26|Garmin Edge 1030|https://www.strava.com/activities/1371401085
20.01.2018|73.69|02:55:04|1155|0|227|1963|99|57%|0|0|25.3|71.3|75|138|129|168|187|1429|2,189|5|03:11:11|Garmin Edge 1030|https://www.strava.com/activities/1371400853
17.01.2018|21.41|01:31:49|752|0|0|0|0||129|710|14|41.8|0|0|123|151|0|0|791|5|02:22:17|Garmin Edge 1030|https://www.strava.com/activities/1364225863
16.01.2018|23.79|01:32:25|658|0|0|0|0||119|662|15.4|53.6|0|0|127|152|0|0|738|15|01:56:08|Garmin Edge 1030|https://www.strava.com/activities/1360040593
09.01.2018|55.31|02:26:40|768|0|187|1285|56|47%|0|0|22.6|65.9|78|136|117|149|146|761|1,433|6|03:00:26|Bryton Rider 310|https://www.strava.com/activities/1351343666
07.01.2018|123.97|03:54:35|443|0|0|0|0||211|2976|31.7|58.3|0|0|120|167|0|0|3,318|7|04:38:10|Bryton Rider 310|https://www.strava.com/activities/1351352926
06.01.2018|14.42|00:48:48|64|0|0|0|0||122|357|17.7|41.4|0|0|166|178|0|0|398|7|01:17:49|Bryton Rider 310|https://www.strava.com/activities/1351372644
04.01.2018|39.38|01:29:47|150|0|191|867|38|48%|0|0|26.3|54.4|88|125|119|165|161|1440|967|7|02:16:50|Bryton Rider 310|https://www.strava.com/activities/1342285999
15.01.2018|108.66|04:21:20|1698|0|245|3362|174|62%|0|0|24.9|73.8|76|192|134|164|214|1957|3,748|6|04:32:35|Garmin Edge 1030|https://www.strava.com/activities/1364225894
14.01.2018|58.03|02:13:11|749|0|211|1450|64|53%|0|0|26.1|56.9|80|132|127|159|181|694|1,616|6|02:18:09|Garmin Edge 1030|https://www.strava.com/activities/1356726983
13.01.2018|49.88|01:48:00|780|0|230|1254|65|58%|0|0|27.7|71.6|81|141|132|163|194|929|1,399|6|01:57:12|Garmin Edge 1030|https://www.strava.com/activities/1354525948
12.01.2018|56.59|02:14:10|1020|0|229|1554|76|58%|0|0|25.3|62.6|76|125|135|162|193|565|1,732|6|02:15:48|Garmin Edge 1030|https://www.strava.com/activities/1353181874
06.01.2018|11.67|01:00:22|56|0|0|0|0||89|324|11.6|33.5|0|0|139|174|0|0|361|7|03:05:27|Bryton Rider 310|https://www.strava.com/activities/1351376927
05.01.2018|46.14|01:46:51|64|0|168|844|35|43%|0|0|25.9|44.6|89|129|127|158|132|637|941|8|02:52:23|Bryton Rider 310|https://www.strava.com/activities/1342281250
03.01.2018|5.58|00:13:11|21|0|259|132|10|66%|0|0|25.4|41.8|80|110|131|164|167|669|148|4|00:14:37|Bryton Rider 310|https://www.strava.com/activities/1342286696
01.01.2018|55.01|02:57:31|1005|0|0|0|0||133|1412|18.6|51.8|77|195|133|174|0|0|1,575|4|03:06:20|Bryton Rider 310|https://www.strava.com/activities/1336021913
31.01.2018|108.46|04:03:12|1137|0|223|2363|134|56%|0|0|26.8|77.4|79|168|118|178|162|1413|2,635|8|04:16:32|Garmin Edge 1030|https://www.strava.com/activities/1384557083
30.01.2018|18.87|01:28:45|464|0|0|0|0||94|502|12.8|46.1|0|0|123|155|0|0|560|5|01:54:25|Garmin Edge 1030|https://www.strava.com/activities/1382917650
29.01.2018|140.56|05:10:51|2141|0|228|3390|178|58%|0|0|27.1|74.2|79|234|128|170|182|1429|3,779|6|05:21:13|Garmin Edge 1030|https://www.strava.com/activities/1381411054
28.01.2018|87.6|03:01:22|773|0|205|1764|83|52%|0|0|29|60.1|81|212|117|156|162|1697|1,967|8|03:06:44|Garmin Edge 1030|https://www.strava.com/activities/1379391828
