date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/27/2018|61.04|02:02:13|695|0|238|1518|74|60%|0|0|30|60.5|87|132|0|0|207|1422|1,692|13|02:03:32|Garmin Edge 1030|https://www.strava.com/activities/1377804936
1/26/2018|79.59|02:32:57|614|0|259|2046|111|66%|0|0|31.2|52.6|90|121|140|179|223|712|2,281|8|02:34:41|Garmin Edge 1030|https://www.strava.com/activities/1375934719
1/24/2018|112.06|03:08:16|1032|0|253|2521|132|64%|0|0|35.7|67|92|129|145|172|223|969|2,811|13|03:19:43|Garmin Edge 1030|https://www.strava.com/activities/1372725127
1/23/2018|88.83|02:58:16|1137|0|275|2382|146|70%|0|0|29.9|58.7|87|117|143|179|223|943|2,656|9|03:00:52|Garmin Edge 1030|https://www.strava.com/activities/1371091596
1/22/2018|129.09|04:15:50|1508|0|273|3582|204|69%|0|0|30.3|61.2|87|127|145|176|233|1365|3,994|10|04:17:23|Garmin Edge 1030|https://www.strava.com/activities/1369768808
1/20/2018|88.08|03:04:25|884|0|253|2482|129|64%|0|0|28.7|57.6|88|131|142|178|224|707|2,768|12|03:21:01|Garmin Edge 1030|https://www.strava.com/activities/1366319118
1/19/2018|52.23|01:49:31|477|0|237|1452|66|60%|0|0|28.6|53.3|93|119|141|162|221|489|1,619|7|01:51:07|Garmin Edge 1030|https://www.strava.com/activities/1364486692
1/18/2018|80.86|02:43:10|887|0|245|2165|105|62%|0|0|29.7|60.5|90|132|146|172|221|740|2,414|10|02:44:49|Garmin Edge 1030|https://www.strava.com/activities/1362972207
1/9/2018|0.18|00:04:05|0|0|285|54|53|72%|0|0|2.7|1.4|92|109|144|180|220|446|60|16|01:01:51|Garmin Edge 1030|https://www.strava.com/activities/1348555553
1/5/2018|152.39|04:53:39|1527|0|267|4142|226|68%|0|0|31.1|64.8|90|129|152|182|235|893|4,619|10|04:55:13|Garmin Edge 1030|https://www.strava.com/activities/1341901349
1/4/2018|25.2|00:40:26|10|0|210|515|20|53%|0|0|37.4|55.8|99|127|144|160|212|413|574|20|00:42:38|Garmin Edge 1030|https://www.strava.com/activities/1340481805
1/2/2018|28.94|00:40:12|3|0|240|580|25|61%|0|0|43.2|56.5|99|126|147|166|240|461|646|19|00:41:32|Garmin Edge 1030|https://www.strava.com/activities/1337415935
1/1/2018|103.76|03:32:51|977|0|241|2741|134|61%|0|0|29.2|62.6|87|119|0|0|215|1373|3,056|8|03:36:29|Garmin Edge 1030|https://www.strava.com/activities/1336038259
1/30/2018|60.71|01:52:27|242|0|241|1334|72|61%|0|0|32.4|64.4|87|125|0|0|198|1382|1,488|13|01:57:37|Garmin Edge 1030|https://www.strava.com/activities/1382857052
1/29/2018|53.75|01:42:21|511|0|223|1149|55|56%|0|0|31.5|57.6|88|116|0|0|187|673|1,281|13|01:45:35|Garmin Edge 1030|https://www.strava.com/activities/1381131173
1/28/2018|143.98|03:57:50|2617|0|293|3674|218|74%|0|0|36.3|81.7|85|129|0|0|257|1083|4,096|15|04:04:21|Garmin Edge 1030|https://www.strava.com/activities/1379883821
1/15/2018|142.73|04:10:26|1897|0|262|3147|191|66%|0|0|34.2|69.8|86|130|141|175|209|1447|3,508|10|04:29:14|Garmin Edge 1030|https://www.strava.com/activities/1358385850
1/14/2018|62.84|02:07:12|793|0|208|1319|60|53%|0|0|29.6|54.7|85|122|123|159|173|603|1,471|10|02:10:14|Garmin Edge 1030|https://www.strava.com/activities/1356485245
1/13/2018|81.43|02:23:03|754|0|267|1696|114|68%|0|0|34.2|69.1|86|129|146|186|198|1411|1,891|12|02:36:33|Garmin Edge 1030|https://www.strava.com/activities/1355099200
1/13/2018|49.65|01:38:07|731|0|290|1154|105|73%|0|0|30.4|53.6|81|123|137|185|196|700|1,287|10|02:04:13|Garmin Edge 1030|https://www.strava.com/activities/1354506926
1/12/2018|63.54|01:47:28|771|0|265|1450|83|67%|0|0|35.5|75.6|89|134|142|172|225|917|1,616|10|01:50:53|Garmin Edge 1030|https://www.strava.com/activities/1353048356
1/11/2018|180.01|05:28:00|2228|0|255|3922|240|65%|0|0|32.9|69.8|84|126|134|174|199|1234|4,373|11|05:53:51|Garmin Edge 1030|https://www.strava.com/activities/1351785782
1/10/2018|132.12|03:42:53|1571|0|274|2715|183|69%|0|0|35.6|67.7|85|120|144|185|203|1270|3,027|9|04:04:15|Garmin Edge 1030|https://www.strava.com/activities/1350004441
1/9/2018|48.96|01:24:27|117|0|271|1197|71|69%|0|0|34.8|51.1|89|118|144|177|236|684|1,335|10|01:34:21|Garmin Edge 1030|https://www.strava.com/activities/1348222770
1/7/2018|64.01|02:20:26|497|0|218|1544|72|55%|0|0|27.3|62.6|85|118|130|167|183|882|1,722|6|02:24:05|Garmin Edge 1030|https://www.strava.com/activities/1344904876
1/27/2018|61.04|02:02:13|695|0|238|1518|74|60%|0|0|30|60.5|87|132|0|0|207|1422|1,692|13|02:03:32|Garmin Edge 1030|https://www.strava.com/activities/1377804936
1/26/2018|79.59|02:32:57|614|0|259|2046|111|66%|0|0|31.2|52.6|90|121|140|179|223|712|2,281|8|02:34:41|Garmin Edge 1030|https://www.strava.com/activities/1375934719
1/24/2018|112.06|03:08:16|1032|0|253|2521|132|64%|0|0|35.7|67|92|129|145|172|223|969|2,811|13|03:19:43|Garmin Edge 1030|https://www.strava.com/activities/1372725127
1/23/2018|88.83|02:58:16|1137|0|275|2382|146|70%|0|0|29.9|58.7|87|117|143|179|223|943|2,656|9|03:00:52|Garmin Edge 1030|https://www.strava.com/activities/1371091596
1/22/2018|129.09|04:15:50|1508|0|273|3582|204|69%|0|0|30.3|61.2|87|127|145|176|233|1365|3,994|10|04:17:23|Garmin Edge 1030|https://www.strava.com/activities/1369768808
1/20/2018|88.08|03:04:25|884|0|253|2482|129|64%|0|0|28.7|57.6|88|131|142|178|224|707|2,768|12|03:21:01|Garmin Edge 1030|https://www.strava.com/activities/1366319118
1/19/2018|52.23|01:49:31|477|0|237|1452|66|60%|0|0|28.6|53.3|93|119|141|162|221|489|1,619|7|01:51:07|Garmin Edge 1030|https://www.strava.com/activities/1364486692
1/18/2018|80.86|02:43:10|887|0|245|2165|105|62%|0|0|29.7|60.5|90|132|146|172|221|740|2,414|10|02:44:49|Garmin Edge 1030|https://www.strava.com/activities/1362972207
1/9/2018|0.18|00:04:05|0|0|285|54|53|72%|0|0|2.7|1.4|92|109|144|180|220|446|60|16|01:01:51|Garmin Edge 1030|https://www.strava.com/activities/1348555553
1/5/2018|152.39|04:53:39|1527|0|267|4142|226|68%|0|0|31.1|64.8|90|129|152|182|235|893|4,619|10|04:55:13|Garmin Edge 1030|https://www.strava.com/activities/1341901349
1/4/2018|25.2|00:40:26|10|0|210|515|20|53%|0|0|37.4|55.8|99|127|144|160|212|413|574|20|00:42:38|Garmin Edge 1030|https://www.strava.com/activities/1340481805
1/2/2018|28.94|00:40:12|3|0|240|580|25|61%|0|0|43.2|56.5|99|126|147|166|240|461|646|19|00:41:32|Garmin Edge 1030|https://www.strava.com/activities/1337415935
1/1/2018|103.76|03:32:51|977|0|241|2741|134|61%|0|0|29.2|62.6|87|119|0|0|215|1373|3,056|8|03:36:29|Garmin Edge 1030|https://www.strava.com/activities/1336038259
1/30/2018|60.71|01:52:27|242|0|241|1334|72|61%|0|0|32.4|64.4|87|125|0|0|198|1382|1,488|13|01:57:37|Garmin Edge 1030|https://www.strava.com/activities/1382857052
1/29/2018|53.75|01:42:21|511|0|223|1149|55|56%|0|0|31.5|57.6|88|116|0|0|187|673|1,281|13|01:45:35|Garmin Edge 1030|https://www.strava.com/activities/1381131173
1/28/2018|143.98|03:57:50|2617|0|293|3674|218|74%|0|0|36.3|81.7|85|129|0|0|257|1083|4,096|15|04:04:21|Garmin Edge 1030|https://www.strava.com/activities/1379883821
1/15/2018|142.73|04:10:26|1897|0|262|3147|191|66%|0|0|34.2|69.8|86|130|141|175|209|1447|3,508|10|04:29:14|Garmin Edge 1030|https://www.strava.com/activities/1358385850
1/14/2018|62.84|02:07:12|793|0|208|1319|60|53%|0|0|29.6|54.7|85|122|123|159|173|603|1,471|10|02:10:14|Garmin Edge 1030|https://www.strava.com/activities/1356485245
1/13/2018|81.43|02:23:03|754|0|267|1696|114|68%|0|0|34.2|69.1|86|129|146|186|198|1411|1,891|12|02:36:33|Garmin Edge 1030|https://www.strava.com/activities/1355099200
1/13/2018|49.65|01:38:07|731|0|290|1154|105|73%|0|0|30.4|53.6|81|123|137|185|196|700|1,287|10|02:04:13|Garmin Edge 1030|https://www.strava.com/activities/1354506926
1/12/2018|63.54|01:47:28|771|0|265|1450|83|67%|0|0|35.5|75.6|89|134|142|172|225|917|1,616|10|01:50:53|Garmin Edge 1030|https://www.strava.com/activities/1353048356
1/11/2018|180.01|05:28:00|2228|0|255|3922|240|65%|0|0|32.9|69.8|84|126|134|174|199|1234|4,373|11|05:53:51|Garmin Edge 1030|https://www.strava.com/activities/1351785782
1/10/2018|132.12|03:42:53|1571|0|274|2715|183|69%|0|0|35.6|67.7|85|120|144|185|203|1270|3,027|9|04:04:15|Garmin Edge 1030|https://www.strava.com/activities/1350004441
1/9/2018|48.96|01:24:27|117|0|271|1197|71|69%|0|0|34.8|51.1|89|118|144|177|236|684|1,335|10|01:34:21|Garmin Edge 1030|https://www.strava.com/activities/1348222770
1/7/2018|64.01|02:20:26|497|0|218|1544|72|55%|0|0|27.3|62.6|85|118|130|167|183|882|1,722|6|02:24:05|Garmin Edge 1030|https://www.strava.com/activities/1344904876
3/31/2018|32.49|01:00:55|161|0|0|0|0||172|630|32|54.7|0|0|0|0|0|0|702|9|01:02:16|Garmin Edge 1030|https://www.strava.com/activities/1481491470
3/29/2018|0.51|00:00:00|6|0|0|0|0||27|1|43.9|9|0|0|0|0|0|0|1|13|01:00:05|Garmin Edge 1030|https://www.strava.com/activities/1480135888
3/28/2018|78.73|02:30:33|1738|0|264|2179|112|67%|0|0|31.4|80.3|91|122|145|178|241|498|2,430||02:30:55|Zwift|https://www.strava.com/activities/1476056308
3/26/2018|40.44|01:23:06|129|0|192|915|34|49%|0|0|29.2|43.2|82|104|119|143|184|435|1,020|11|01:26:00|Garmin Edge 1030|https://www.strava.com/activities/1472716325
3/25/2018|161.29|04:29:56|1326|0|260|3522|199|66%|0|0|35.9|68|83|132|134|177|217|1343|3,927|8|04:42:09|Garmin Edge 1030|https://www.strava.com/activities/1471209173
3/23/2018|48.57|01:30:10|753|0|224|1162|49|57%|0|0|32.3|75.2|91|119|0|0|215|1052|1,296||01:31:44|Zwift|https://www.strava.com/activities/1467004689
3/22/2018|64.73|02:03:29|781|0|283|1784|106|72%|0|0|31.5|62.6|85|124|138|174|241|710|1,989|4|02:04:22|Garmin Edge 1030|https://www.strava.com/activities/1465513379
3/21/2018|110.88|03:41:00|1275|0|274|3189|179|69%|0|0|30.1|58.7|84|116|144|182|241|829|3,556|2|03:45:07|Garmin Edge 1030|https://www.strava.com/activities/1463973818
3/20/2018|46.67|01:34:09|517|0|257|1322|66|65%|0|0|29.7|62.3|87|116|138|163|234|581|1,474|3|01:34:40|Garmin Edge 1030|https://www.strava.com/activities/1462283402
3/19/2018|37.8|01:01:53|107|0|214|761|32|54%|0|0|36.7|62.6|94|111|0|0|205|988|848||01:09:04|Zwift|https://www.strava.com/activities/1460582303
3/15/2018|34.89|01:08:00|108|0|197|776|28|50%|0|0|30.8|49|95|121|129|143|190|371|865|10|01:08:30|Garmin Edge 1030|https://www.strava.com/activities/1454163579
3/14/2018|169.43|05:29:24|1556|0|253|4156|226|64%|0|0|30.9|62.3|85|127|140|179|210|670|4,633|10|05:31:25|Garmin Edge 1030|https://www.strava.com/activities/1452745606
3/13/2018|76.01|02:30:11|861|0|241|1939|93|61%|0|0|30.4|60.1|85|115|136|162|215|537|2,162|8|02:30:11|Garmin Edge 1030|https://www.strava.com/activities/1450766281
3/12/2018|48.15|01:38:03|348|0|241|1359|62|61%|0|0|29.5|59.8|86|123|131|152|231|516|1,515|8|02:04:37|Garmin Edge 1030|https://www.strava.com/activities/1449192680
3/10/2018|49.56|01:33:50|326|0|225|1138|50|57%|0|0|31.7|59|90|221|0|0|202|1440|1,269|14|01:33:50|Garmin Edge 1030|https://www.strava.com/activities/1445624527
3/9/2018|70.63|02:14:57|821|0|264|1806|101|67%|0|0|31.4|58.3|88|126|137|179|223|668|2,014|8|02:15:54|Garmin Edge 1030|https://www.strava.com/activities/1443906850
3/8/2018|37.34|01:00:53|295|0|252|825|42|64%|0|0|36.8|74.5|94|117|0|0|226|494|920||01:02:08|Zwift|https://www.strava.com/activities/1442297602
3/7/2018|74.07|02:33:05|831|0|277|1961|125|70%|0|0|29|64.8|85|127|135|173|213|837|2,186|5|02:33:30|Garmin Edge 1030|https://www.strava.com/activities/1440606395
3/6/2018|188.04|05:07:13|1407|0|266|4250|236|67%|0|0|36.7|69.5|88|135|143|182|231|707|4,739|6|05:19:39|Garmin Edge 1030|https://www.strava.com/activities/1439075555
3/2/2018|61.85|02:03:19|1226|0|251|1596|83|64%|0|0|30.1|88.6|88|126|143|185|216|633|1,780||02:03:19|Zwift|https://www.strava.com/activities/1432485310
3/1/2018|36.99|01:01:28|369|0|256|849|43|65%|0|0|36.1|73.8|94|117|0|0|230|2000|946||01:01:28|Zwift|https://www.strava.com/activities/1431264672
3/30/2018|195.34|04:43:32|2423|0|0|0|0||379|6454|41.3|80.3|0|0|0|0|0|0|7,196|7|04:43:32|Garmin Edge 1030|https://www.strava.com/activities/1480136504
3/24/2018|184.85|04:29:25|2435|0|0|0|0||379|6131|41.2|73.4|0|0|0|0|0|0|6,836|10|04:29:25|Garmin Edge 1030|https://www.strava.com/activities/1469897041
3/18/2018|197.11|04:39:52|1038|0|0|0|0||363|6095|42.3|67.3|0|0|0|0|0|0|6,796|-1|04:40:22|Garmin Edge 1030|https://www.strava.com/activities/1459883312
3/17/2018|43.85|01:28:30|223|0|0|0|0||151|804|29.7|42.5|0|0|0|0|0|0|897|-1|01:41:00|Garmin Edge 1030|https://www.strava.com/activities/1457771630
3/11/2018|183.8|04:36:48|2288|0|0|0|0||349|5791|39.8|73.1|0|0|0|0|0|0|6,457|15|04:37:17|Garmin Edge 1030|https://www.strava.com/activities/1448479217
3/4/2018|143.71|03:29:51|481|0|281|3104|176|71%|0|0|41.1|64.1|86|245|0|0|247|2307|3,461|1|03:29:51|Garmin Edge 1030|https://www.strava.com/activities/1436022237
3/3/2018|59.78|01:52:32|195|0|256|1560|86|65%|0|0|31.9|54.4|86|123|0|0|231|1104|1,740|4|02:05:34|Garmin Edge 1030|https://www.strava.com/activities/1434344793
4/30/2018|36.36|01:01:42|279|0|260|872|45|66%|0|0|35.4|70.9|0|0|145|170|236|410|972||01:02:35|Zwift|https://www.strava.com/activities/1540653783
4/28/2018|45.16|01:25:38|269|0|0|0|0||171|880|31.6|54|0|0|0|0|0|0|981|11|01:26:22|Garmin Edge 1030|https://www.strava.com/activities/1536099544
4/27/2018|68.27|02:09:10|745|0|280|1900|109|71%|0|0|31.7|64.1|85|133|140|179|245|839|2,118|14|02:10:11|Garmin Edge 1030|https://www.strava.com/activities/1534529942
4/25/2018|200.61|06:12:13|2235|0|263|4956|280|67%|0|0|32.3|79.2|86|123|138|179|222|906|5,526|9|06:18:54|Garmin Edge 1030|https://www.strava.com/activities/1530794827
4/24/2018|52.7|01:41:00|467|0|249|1331|66|63%|0|0|31.3|62.6|87|167|138|164|220|1370|1,484|20|01:41:00|Garmin Edge 1030|https://www.strava.com/activities/1528714967
4/23/2018|110.01|03:31:13|990|0|240|2746|132|61%|0|0|31.3|67.3|88|131|129|172|217|879|3,062|12|03:34:36|Garmin Edge 1030|https://www.strava.com/activities/1526741125
4/22/2018|87.96|02:55:31|1095|0|249|2301|116|63%|0|0|30.1|58.7|89|122|0|0|219|545|2,566|21|02:56:32|Garmin Edge 1030|https://www.strava.com/activities/1524329332
4/21/2018|71.59|02:19:33|784|0|238|1824|84|60%|0|0|30.8|62.3|92|133|141|163|218|684|2,034|20|02:20:18|Garmin Edge 1030|https://www.strava.com/activities/1521808568
4/13/2018|66.74|02:07:54|987|0|0|0|0||200|1531|31.3|69.1|0|0|0|0|0|0|1,707|13|02:08:43|Garmin Edge 1030|https://www.strava.com/activities/1506211015
4/9/2018|34.3|01:04:25|259|0|272|901|51|69%|0|0|32|54.7|87|124|0|0|233|776|1,005|9|01:05:18|Garmin Edge 1030|https://www.strava.com/activities/1498329427
4/8/2018|57.39|01:53:35|583|0|235|1366|67|59%|0|0|30.3|67.3|83|130|0|0|201|627|1,524|17|01:54:38|Garmin Edge 1030|https://www.strava.com/activities/1496421724
4/5/2018|88.79|02:34:42|671|0|237|2000|95|60%|0|0|34.4|65.2|89|129|139|168|216|1317|2,230|4|02:39:36|Garmin Edge 1030|https://www.strava.com/activities/1490431743
4/4/2018|106.47|03:32:09|1184|0|270|2703|164|68%|0|0|30.1|69.5|83|119|145|185|212|806|3,014|9|03:32:44|Garmin Edge 1030|https://www.strava.com/activities/1488823590
4/2/2018|48.8|01:36:51|515|0|0|0|0||172|1001|30.2|62.6|0|0|132|162|0|0|1,116|9|01:36:51|Garmin Edge 1030|https://www.strava.com/activities/1485197388
4/29/2018|166.3|03:57:13|1844|0|0|0|0||392|5584|42.1|81|0|0|0|0|0|0|6,226|6|03:57:13|Garmin Edge 1030|https://www.strava.com/activities/1538784686
4/15/2018|203.04|05:18:58|1829|0|0|0|0||308|5887|38.2|73.8|0|0|0|0|0|0|6,564|11|05:19:27|Garmin Edge 1030|https://www.strava.com/activities/1511260783
4/14/2018|104.32|02:42:10|1315|0|0|0|0||326|3173|38.6|77.8|0|0|0|0|0|0|3,538|17|02:42:31|Garmin Edge 1030|https://www.strava.com/activities/1507660479
4/11/2018|50.28|01:40:16|519|0|235|1291|58|59%|0|0|30.1|68.4|88|121|0|0|215|701|1,440|12|01:40:45|Garmin Edge 1030|https://www.strava.com/activities/1502076143
4/10/2018|199.42|04:57:48|1361|0|0|0|0||352|6291|40.2|74.9|0|0|0|0|0|0|7,014|9|04:57:48|Garmin Edge 1030|https://www.strava.com/activities/1501091194
4/7/2018|163.02|04:09:10|1834|0|0|0|0||335|5013|39.3|83.9|0|0|0|0|0|0|5,589|20|04:09:10|Garmin Edge 1030|https://www.strava.com/activities/1495145528
4/6/2018|62.59|02:12:47|853|0|0|0|0||171|1362|28.3|66.2|0|0|0|0|0|0|1,518|7|02:28:36|Garmin Edge 1030|https://www.strava.com/activities/1492254692
4/1/2018|204.43|04:54:47|1518|0|0|0|0||354|6260|41.6|76.3|0|0|0|0|0|0|6,980|11|04:56:40|Garmin Edge 1030|https://www.strava.com/activities/1483884085
4/30/2018|36.36|01:01:42|279|0|260|872|45|66%|0|0|35.4|70.9|0|0|145|170|236|410|972||01:02:35|Zwift|https://www.strava.com/activities/1540653783
4/28/2018|45.16|01:25:38|269|0|0|0|0||171|880|31.6|54|0|0|0|0|0|0|981|11|01:26:22|Garmin Edge 1030|https://www.strava.com/activities/1536099544
4/27/2018|68.27|02:09:10|745|0|280|1900|109|71%|0|0|31.7|64.1|85|133|140|179|245|839|2,118|14|02:10:11|Garmin Edge 1030|https://www.strava.com/activities/1534529942
4/25/2018|200.61|06:12:13|2235|0|263|4956|280|67%|0|0|32.3|79.2|86|123|138|179|222|906|5,526|9|06:18:54|Garmin Edge 1030|https://www.strava.com/activities/1530794827
4/24/2018|52.7|01:41:00|467|0|249|1331|66|63%|0|0|31.3|62.6|87|167|138|164|220|1370|1,484|20|01:41:00|Garmin Edge 1030|https://www.strava.com/activities/1528714967
4/23/2018|110.01|03:31:13|990|0|240|2746|132|61%|0|0|31.3|67.3|88|131|129|172|217|879|3,062|12|03:34:36|Garmin Edge 1030|https://www.strava.com/activities/1526741125
4/22/2018|87.96|02:55:31|1095|0|249|2301|116|63%|0|0|30.1|58.7|89|122|0|0|219|545|2,566|21|02:56:32|Garmin Edge 1030|https://www.strava.com/activities/1524329332
4/21/2018|71.59|02:19:33|784|0|238|1824|84|60%|0|0|30.8|62.3|92|133|141|163|218|684|2,034|20|02:20:18|Garmin Edge 1030|https://www.strava.com/activities/1521808568
4/13/2018|66.74|02:07:54|987|0|0|0|0||200|1531|31.3|69.1|0|0|0|0|0|0|1,707|13|02:08:43|Garmin Edge 1030|https://www.strava.com/activities/1506211015
4/9/2018|34.3|01:04:25|259|0|272|901|51|69%|0|0|32|54.7|87|124|0|0|233|776|1,005|9|01:05:18|Garmin Edge 1030|https://www.strava.com/activities/1498329427
4/8/2018|57.39|01:53:35|583|0|235|1366|67|59%|0|0|30.3|67.3|83|130|0|0|201|627|1,524|17|01:54:38|Garmin Edge 1030|https://www.strava.com/activities/1496421724
4/5/2018|88.79|02:34:42|671|0|237|2000|95|60%|0|0|34.4|65.2|89|129|139|168|216|1317|2,230|4|02:39:36|Garmin Edge 1030|https://www.strava.com/activities/1490431743
4/4/2018|106.47|03:32:09|1184|0|270|2703|164|68%|0|0|30.1|69.5|83|119|145|185|212|806|3,014|9|03:32:44|Garmin Edge 1030|https://www.strava.com/activities/1488823590
4/2/2018|48.8|01:36:51|515|0|0|0|0||172|1001|30.2|62.6|0|0|132|162|0|0|1,116|9|01:36:51|Garmin Edge 1030|https://www.strava.com/activities/1485197388
4/29/2018|166.3|03:57:13|1844|0|0|0|0||392|5584|42.1|81|0|0|0|0|0|0|6,226|6|03:57:13|Garmin Edge 1030|https://www.strava.com/activities/1538784686
4/15/2018|203.04|05:18:58|1829|0|0|0|0||308|5887|38.2|73.8|0|0|0|0|0|0|6,564|11|05:19:27|Garmin Edge 1030|https://www.strava.com/activities/1511260783
4/14/2018|104.32|02:42:10|1315|0|0|0|0||326|3173|38.6|77.8|0|0|0|0|0|0|3,538|17|02:42:31|Garmin Edge 1030|https://www.strava.com/activities/1507660479
4/11/2018|50.28|01:40:16|519|0|235|1291|58|59%|0|0|30.1|68.4|88|121|0|0|215|701|1,440|12|01:40:45|Garmin Edge 1030|https://www.strava.com/activities/1502076143
4/10/2018|199.42|04:57:48|1361|0|0|0|0||352|6291|40.2|74.9|0|0|0|0|0|0|7,014|9|04:57:48|Garmin Edge 1030|https://www.strava.com/activities/1501091194
4/7/2018|163.02|04:09:10|1834|0|0|0|0||335|5013|39.3|83.9|0|0|0|0|0|0|5,589|20|04:09:10|Garmin Edge 1030|https://www.strava.com/activities/1495145528
4/6/2018|62.59|02:12:47|853|0|0|0|0||171|1362|28.3|66.2|0|0|0|0|0|0|1,518|7|02:28:36|Garmin Edge 1030|https://www.strava.com/activities/1492254692
4/1/2018|204.43|04:54:47|1518|0|0|0|0||354|6260|41.6|76.3|0|0|0|0|0|0|6,980|11|04:56:40|Garmin Edge 1030|https://www.strava.com/activities/1483884085
6/28/2018|130.99|03:31:51|1065|0|264|2918|161|67%|0|0|37.1|68|91|133|0|0|230|688|2,916|25|03:45:49|Garmin Edge 1030|https://www.strava.com/activities/1667450799
6/27/2018|94.62|02:58:58|1103|0|271|2510|141|69%|0|0|31.7|63|87|114|0|0|234|586|2,509|26|02:59:45|Garmin Edge 1030|https://www.strava.com/activities/1665370627
6/26/2018|89.4|02:43:20|862|0|288|2374|148|73%|0|0|32.8|56.2|92|122|0|0|242|568|2,374|22|02:59:18|Garmin Edge 1030|https://www.strava.com/activities/1663052510
6/25/2018|48.26|01:32:26|302|0|226|1142|50|57%|0|0|31.3|56.5|90|118|0|0|206|550|1,141|21|01:33:22|Garmin Edge 1030|https://www.strava.com/activities/1660867871
6/22/2018|33.27|01:09:27|107|0|177|685|26|45%|0|0|28.7|46.8|83|140|0|0|164|1128|683|16|01:25:17|Garmin Edge 1030|https://www.strava.com/activities/1654377036
6/21/2018|242.33|07:20:20|2681|0|257|5821|315|65%|0|0|33|69.1|83|116|0|0|220|1318|5,810|18|07:32:40|Garmin Edge 1030|https://www.strava.com/activities/1652939558
6/20/2018|158.65|05:02:00|1349|0|256|3891|219|65%|0|0|31.5|63|86|113|0|0|215|1217|3,885|25|05:19:03|Garmin Edge 1030|https://www.strava.com/activities/1650640209
6/19/2018|80.62|02:32:52|641|0|246|2066|101|62%|0|0|31.6|64.4|89|124|0|0|225|854|2,067|16|03:13:02|Garmin Edge 520|https://www.strava.com/activities/1648167640
