date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
20.01.2018|37.41|01:13:17|750|0|273|0|61|71%|0|0|30.6|93.6|90|103|0|0|0|556|||01:13:17|Zwift|https://www.strava.com/activities/1366185489
19.01.2018|121.57|03:55:43|1263|0|263|0|185|68%|0|0|30.9|67|89|145|0|0|0|1157||3|03:59:08|SRM PC8|https://www.strava.com/activities/1364525644
27.01.2018|140.42|03:42:22|2046|0|310|0|241|81%|0|0|37.9|74.2|86|119|0|0|0|1075||10|03:42:22|SRM PC8|https://www.strava.com/activities/1378141635
03.01.2018|90.92|02:54:23|1245|0|226|0|101|59%|0|0|31.3|88.6|86|132|0|0|0|406|||02:55:02|Zwift|https://www.strava.com/activities/1338806037
28.02.2018|36.3|01:13:28|740|0|273|0|61|71%|0|0|29.6|76.3|91|126|0|0|0|587|||01:13:28|Zwift|https://www.strava.com/activities/1429757255
27.02.2018|41.67|01:15:39|451|0|233|0|48|61%|0|0|33.1|78.5|90|118|0|0|0|330|||01:18:02|Zwift|https://www.strava.com/activities/1428421112
24.02.2018|12.73|00:15:55|29|0|370|0|24|96%|0|0|48|60.5|92|102|0|0|0|886||34|00:15:55|SRM PC8|https://www.strava.com/activities/1423257313
24.02.2018|17.31|00:36:32|31|0|183|0|19|48%|0|0|28.4|49.7|85|150|0|0|0|450||32|01:29:42|SRM PC8|https://www.strava.com/activities/1423257377
24.02.2018|54.11|01:40:31|96|0|162|0|34|42%|0|0|32.3|56.2|88|193|0|0|0|796||33|01:59:21|SRM PC8|https://www.strava.com/activities/1423257480
23.02.2018|43.37|01:18:48|70|0|140|0|19|36%|0|0|33|50.4|83|229|0|0|0|680||27|01:34:23|SRM PC8|https://www.strava.com/activities/1422265943
05.02.2018|31.49|01:01:21|501|0|232|0|37|60%|0|0|30.8|77.4|91|146|0|0|0|295|||01:02:03|Zwift|https://www.strava.com/activities/1392569246
25.02.2018|198.09|04:45:02|1286|0|258|0|213|67%|0|0|41.7|78.5|85|165|0|0|0|1220||25|04:45:02|SRM PC8|https://www.strava.com/activities/1425931036
23.02.2018|133.6|03:02:15|309|0|239|0|116|62%|0|0|44|92.2|86|155|0|0|0|1143||35|03:02:15|SRM PC8|https://www.strava.com/activities/1422264817
22.02.2018|147.5|03:14:59|233|0|248|0|134|64%|0|0|45.4|69.1|88|154|0|0|0|1003||29|03:15:29|SRM PC8|https://www.strava.com/activities/1420360761
21.02.2018|189.3|04:51:27|1184|0|249|0|204|65%|0|0|39|77|92|202|0|0|0|803||32|04:51:27|SRM PC8|https://www.strava.com/activities/1419225752
20.02.2018|57.77|01:40:01|80|0|200|0|48|52%|0|0|34.7|53.3|97|147|0|0|0|727||27|01:47:40|SRM PC8|https://www.strava.com/activities/1416885838
18.02.2018|91.7|03:05:39|1126|0|249|0|132|65%|0|0|29.6|66.2|90|119|0|0|0|1226||1|03:09:24|SRM PC8|https://www.strava.com/activities/1413580319
29.03.2018|86.56|02:44:21|816|0|255|0|130|66%|0|0|31.6|69.1|95|133|0|0|0|721||8|03:03:07|SRM PC8|https://www.strava.com/activities/1477789027
27.03.2018|97.5|03:37:38|1680|0|233|0|134|61%|0|0|26.9|68.4|86|124|0|0|0|445||6|03:38:29|SRM PC8|https://www.strava.com/activities/1474413188
26.03.2018|146.57|05:06:25|2633|0|245|0|215|64%|0|0|28.7|77|86|116|0|0|0|684||10|05:19:53|SRM PC8|https://www.strava.com/activities/1472996712
19.03.2018|105.27|03:38:05|1257|0|253|0|157|66%|0|0|29|62.6|87|116|0|0|0|1186||0|03:38:05|SRM PC8|https://www.strava.com/activities/1460768840
08.03.2018|69.1|02:33:45|761|0|269|0|127|70%|0|0|27|69.8|84|112|0|0|0|796||4|02:36:30|SRM PC8|https://www.strava.com/activities/1442132471
05.03.2018|27.59|00:52:49|146|0|163|0|16|42%|0|0|31.3|67|94|103|0|0|0|213|||00:56:31|Zwift|https://www.strava.com/activities/1437281045
02.03.2018|31.96|00:58:20|258|0|174|0|19|45%|0|0|32.9|69.5|100|107|0|0|0|219|||00:58:56|Zwift|https://www.strava.com/activities/1432412360
01.03.2018|68.47|01:59:41|638|0|229|0|70|59%|0|0|34.3|78.8|90|110|0|0|0|701|||02:00:15|Zwift|https://www.strava.com/activities/1431115328
30.03.2018|73.18|02:38:01|1442|0|250|0|113|65%|0|0|27.8|79.9|84|118|0|0|0|1158||9|02:41:33|SRM PC8|https://www.strava.com/activities/1479386433
25.03.2018|117.12|04:08:43|2013|0|239|0|167|62%|0|0|28.3|67.7|88|117|0|0|0|1226||8|04:23:05|SRM PC8|https://www.strava.com/activities/1470882270
24.03.2018|60.38|01:56:18|470|0|236|0|79|61%|0|0|31.2|54.7|93|122|0|0|0|491||10|02:31:19|SRM PC8|https://www.strava.com/activities/1468641098
21.03.2018|209.28|05:05:27|771|0|285|0|279|74%|0|0|41.1|82.8|86|137|0|0|0|1119||10|05:11:24|SRM PC8|https://www.strava.com/activities/1464473564
16.03.2018|204.45|04:34:44|610|0|298|0|273|77%|0|0|44.7|82.1|89|183|0|0|0|1576||13|04:35:10|SRM PC8|https://www.strava.com/activities/1458712455
14.03.2018|194.35|04:46:30|1327|0|296|0|289|77%|0|0|40.7|72|86|120|0|0|0|1139||15|04:59:50|SRM PC8|https://www.strava.com/activities/1453084232
12.03.2018|39.84|01:27:10|501|0|199|0|41|52%|0|0|27.4|57.6|85|124|0|0|0|523||12|01:33:00|SRM PC8|https://www.strava.com/activities/1453083991
11.03.2018|191.61|04:42:24|372|0|297|0|280|77%|0|0|40.7|66.2|87|194|0|0|0|1272||13|04:42:51|SRM PC8|https://www.strava.com/activities/1453084243
10.03.2018|48.91|01:28:34|86|0|196|0|41|51%|0|0|33.1|55.4|91|116|0|0|0|765||14|01:36:54|SRM PC8|https://www.strava.com/activities/1445553504
06.03.2018|119.71|03:57:53|1402|0|249|0|171|65%|0|0|30.2|70.6|90|125|0|0|0|1063||10|04:07:01|SRM PC8|https://www.strava.com/activities/1439039210
04.03.2018|186.62|04:29:27|426|0|304|0|280|79%|0|0|41.6|81.4|88|181|0|0|0|1090||7|04:29:52|SRM PC8|https://www.strava.com/activities/1437222016
27.04.2018|24.42|00:47:06|144|0|148|0|12|38%|0|0|31.1|74.9|82|129|0|0|0|430||24|01:11:55|SRM PC8|https://www.strava.com/activities/1535172170
27.04.2018|9.62|00:31:20|760|0|387|0|53|101%|0|0|18.4|37.4|83|100|0|0|0|778||22|00:31:20|SRM PC8|https://www.strava.com/activities/1535172173
25.04.2018|166.12|04:12:07|2427|0|315|0|281|82%|0|0|39.5|94.3|91|171|0|0|0|2053||23|04:12:07|SRM PC8|https://www.strava.com/activities/1535172570
25.04.2018|4.96|00:09:57|35|0|187|0|4|49%|0|0|29.9|54|75|119|0|0|0|644||26|00:15:43|SRM PC8|https://www.strava.com/activities/1535172243
