date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
28.01.2018|153.01|05:06:14|2324|0|0|0|0||0|0|30|70.9|88|129|0|0|0|0|4,327|14|07:14:11|Pioneer|https://www.strava.com/activities/1379815133
27.01.2018|29.01|01:02:33|180|0|213|558|26|50%|0|0|27.8|57.6|83|120|0|0|149|1650|622|5|01:03:43|Pioneer|https://www.strava.com/activities/1377974050
27.01.2018|55.44|02:08:43|834|0|0|0|0||0|0|25.8|70.9|83|116|0|0|0|0|1,539|11|02:24:57|Pioneer|https://www.strava.com/activities/1377285154
26.01.2018|72.8|02:38:32|868|0|0|0|0||0|0|27.6|78.1|90|140|0|0|0|0|1,733|10|04:13:17|Pioneer|https://www.strava.com/activities/1375967194
25.01.2018|114.03|04:25:04|1974|0|0|0|0||0|0|25.8|73.1|80|127|0|0|0|0|3,261|8|05:00:16|Pioneer|https://www.strava.com/activities/1374477080
24.01.2018|31.59|01:14:14|218|0|0|0|0||0|0|25.5|55.1|77|114|0|0|0|0|648|5|01:15:09|Pioneer|https://www.strava.com/activities/1372637578
22.01.2018|23.51|01:00:52|176|0|0|0|0||0|0|23.2|55.8|77|108|0|0|0|0|407|13|03:13:43|Pioneer|https://www.strava.com/activities/1369586286
08.01.2018|32.22|01:36:38|79|0|0|0|0||0|0|20|40.3|0|0|0|0|0|0|572|0|01:51:06|Pioneer|https://www.strava.com/activities/1346988488
21.01.2018|90.44|02:49:36|900|0|0|0|0||0|0|32|71.3|84|119|0|0|0|0|1,952|16|02:57:35|Pioneer|https://www.strava.com/activities/1367651928
20.01.2018|178.38|05:44:19|3078|0|0|0|0||0|0|31.1|77.4|84|145|0|0|0|0|4,596|13|06:43:52|Pioneer|https://www.strava.com/activities/1366276148
19.01.2018|142.04|04:27:24|1974|0|256|2974|166|60%|0|0|31.9|76.3|81|123|0|0|185|1426|3,316|14|04:59:53|Pioneer|https://www.strava.com/activities/1364513597
