date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
04.03.2021|66.48|02:19:10|965|0|0|0|0||0|0|28.7|68.4|86|113|0|0|0|0|1,562|15|02:28:34|Garmin Edge 1030 Plus|https://www.strava.com/activities/4889015439
28.02.2018|49.23|01:57:35|1021|0|0|0|0||0|0|25.1|71.6|81|117|0|0|0|0||13|02:02:36|Garmin Edge 1030|https://www.strava.com/activities/1431479633
25.02.2018|73.74|02:43:44|941|0|0|0|0||0|0|27|61.2|85|118|0|0|0|0||-6|1.04:16:19|Garmin Edge 1030|https://www.strava.com/activities/1426915034
23.02.2018|120.17|04:00:26|827|0|0|0|0||0|0|30|61.6|90|124|0|0|0|0||-3|04:05:13|Garmin Edge 1030|https://www.strava.com/activities/1421875972
22.02.2018|65.94|02:28:56|1141|0|0|0|0||0|0|26.6|68.4|85|122|0|0|0|0||-3|02:35:50|Garmin Edge 1030|https://www.strava.com/activities/1420376962
21.02.2018|75.49|02:54:26|1560|0|0|0|0||0|0|26|66.2|77|125|0|0|0|0||-2|03:01:27|Garmin Edge 1030|https://www.strava.com/activities/1418640986
20.02.2018|42.23|01:34:46|431|0|0|0|0||0|0|26.7|61.9|86|127|0|0|0|0||0|02:10:35|Garmin Edge 1030|https://www.strava.com/activities/1416828478
19.02.2018|120.6|03:57:53|1273|0|0|0|0||0|0|30.4|242.6|86|121|0|0|0|0||0|04:50:55|Garmin Edge 1030|https://www.strava.com/activities/1415558761
18.02.2018|119.07|03:53:49|1635|0|0|0|0||0|0|30.6|75.6|88|125|0|0|0|0||0|04:29:49|Garmin Edge 1030|https://www.strava.com/activities/1414004945
10.02.2018|110.77|03:48:54|1336|0|0|0|0||0|0|29|75.2|85|121|0|0|0|0||0|04:29:31|Garmin Edge 1030|https://www.strava.com/activities/1400744195
09.02.2018|94.62|03:16:23|1349|0|0|0|0||0|0|28.9|72|85|117|0|0|0|0||0|05:12:45|Garmin Edge 1030|https://www.strava.com/activities/1399121887
08.02.2018|34.8|01:56:06|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Edge 1030|https://www.strava.com/activities/1397549821
07.02.2018|91.5|03:03:57|1157|0|0|0|0||0|0|29.8|72.4|85|120|0|0|0|0||0|03:41:50|Garmin Edge 1030|https://www.strava.com/activities/1395923180
06.02.2018|66.52|02:34:35|1293|0|0|0|0||0|0|25.8|57.2|76|113|0|0|0|0||-2|03:14:03|Garmin Edge 1030|https://www.strava.com/activities/1394205406
05.02.2018|22.43|01:10:02|460|0|0|0|0||0|0|19.2|44.6|0|0|0|0|0|0||-1|01:16:39|Garmin Edge 1030|https://www.strava.com/activities/1392640762
02.02.2018|131.79|04:32:17|984|0|0|0|0||0|0|29|63.4|87|115|0|0|0|0||6|05:01:08|Garmin Edge 1030|https://www.strava.com/activities/1387832125
01.02.2018|56.7|02:05:05|796|0|0|0|0||0|0|27.2|58|86|112|0|0|0|0||5|02:33:03|Garmin Edge 1030|https://www.strava.com/activities/1386224943
04.02.2018|112.23|03:42:38|1299|0|0|0|0||0|0|30.2|63|85|114|0|0|0|0||0|04:10:08|Garmin Edge 1030|https://www.strava.com/activities/1391396534
28.02.2018|49.23|01:57:35|1021|0|0|0|0||0|0|25.1|71.6|81|117|0|0|0|0||13|02:02:36|Garmin Edge 1030|https://www.strava.com/activities/1431479633
25.02.2018|73.74|02:43:44|941|0|0|0|0||0|0|27|61.2|85|118|0|0|0|0||-6|1.04:16:19|Garmin Edge 1030|https://www.strava.com/activities/1426915034
23.02.2018|120.17|04:00:26|827|0|0|0|0||0|0|30|61.6|90|124|0|0|0|0||-3|04:05:13|Garmin Edge 1030|https://www.strava.com/activities/1421875972
22.02.2018|65.94|02:28:56|1141|0|0|0|0||0|0|26.6|68.4|85|122|0|0|0|0||-3|02:35:50|Garmin Edge 1030|https://www.strava.com/activities/1420376962
21.02.2018|75.49|02:54:26|1560|0|0|0|0||0|0|26|66.2|77|125|0|0|0|0||-2|03:01:27|Garmin Edge 1030|https://www.strava.com/activities/1418640986
20.02.2018|42.23|01:34:46|431|0|0|0|0||0|0|26.7|61.9|86|127|0|0|0|0||0|02:10:35|Garmin Edge 1030|https://www.strava.com/activities/1416828478
19.02.2018|120.6|03:57:53|1273|0|0|0|0||0|0|30.4|242.6|86|121|0|0|0|0||0|04:50:55|Garmin Edge 1030|https://www.strava.com/activities/1415558761
18.02.2018|119.07|03:53:49|1635|0|0|0|0||0|0|30.6|75.6|88|125|0|0|0|0||0|04:29:49|Garmin Edge 1030|https://www.strava.com/activities/1414004945
10.02.2018|110.77|03:48:54|1336|0|0|0|0||0|0|29|75.2|85|121|0|0|0|0||0|04:29:31|Garmin Edge 1030|https://www.strava.com/activities/1400744195
09.02.2018|94.62|03:16:23|1349|0|0|0|0||0|0|28.9|72|85|117|0|0|0|0||0|05:12:45|Garmin Edge 1030|https://www.strava.com/activities/1399121887
08.02.2018|34.8|01:56:06|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Edge 1030|https://www.strava.com/activities/1397549821
07.02.2018|91.5|03:03:57|1157|0|0|0|0||0|0|29.8|72.4|85|120|0|0|0|0||0|03:41:50|Garmin Edge 1030|https://www.strava.com/activities/1395923180
06.02.2018|66.52|02:34:35|1293|0|0|0|0||0|0|25.8|57.2|76|113|0|0|0|0||-2|03:14:03|Garmin Edge 1030|https://www.strava.com/activities/1394205406
05.02.2018|22.43|01:10:02|460|0|0|0|0||0|0|19.2|44.6|0|0|0|0|0|0||-1|01:16:39|Garmin Edge 1030|https://www.strava.com/activities/1392640762
02.02.2018|131.79|04:32:17|984|0|0|0|0||0|0|29|63.4|87|115|0|0|0|0||6|05:01:08|Garmin Edge 1030|https://www.strava.com/activities/1387832125
01.02.2018|56.7|02:05:05|796|0|0|0|0||0|0|27.2|58|86|112|0|0|0|0||5|02:33:03|Garmin Edge 1030|https://www.strava.com/activities/1386224943
04.02.2018|112.23|03:42:38|1299|0|0|0|0||0|0|30.2|63|85|114|0|0|0|0||0|04:10:08|Garmin Edge 1030|https://www.strava.com/activities/1391396534
30.04.2018|45.94|01:41:38|337|0|0|0|0||0|0|27.1|59|85|116|0|0|0|0||12|02:34:58|Garmin Edge 1030|https://www.strava.com/activities/1540574109
27.04.2018|29.1|01:21:33|898|0|0|0|0||0|0|21.4|49.3|86|123|0|0|0|0||19|04:28:16|Garmin Edge 820|https://www.strava.com/activities/1534809737
24.04.2018|5.38|00:13:33|110|0|0|0|0||0|0|23.9|81|92|129|0|0|0|0||24|01:05:18|Garmin Edge 820|https://www.strava.com/activities/1528856663
