date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
01.02.2018|86.01|02:55:11|1206|0|0|0|0||0|0|29.5|65.9|79|142|0|0|0|0|2,111|13|03:02:33|Garmin Edge 1030|https://www.strava.com/activities/2456738309
31.01.2018|144.89|05:01:22|1860|0|0|0|0||0|0|28.8|65.2|77|102|124|169|0|0||6|05:28:59|Garmin Edge 1000|https://www.strava.com/activities/1384665543
31.01.2018|48.48|01:43:28|320|0|154|0|27|39%|0|0|28.1|54|78|168|0|0|0|665|856|25|01:57:38|Garmin Edge 1030|https://www.strava.com/activities/2456738092
30.01.2018|126.9|04:39:25|1990|0|256|0|197|64%|0|0|27.3|67.7|78|120|0|0|0|689||6|04:51:17|Garmin Edge 1000|https://www.strava.com/activities/1382790875
30.01.2018|96.34|03:02:10|1075|0|0|0|0||0|0|31.7|66.2|84|120|0|0|0|0|2,187|22|03:07:41|Garmin Edge 1030|https://www.strava.com/activities/2456738128
29.01.2018|83.4|02:50:33|1076|0|0|0|0||0|0|29.3|64.4|81|107|133|177|0|0||4|02:52:53|Garmin Edge 1000|https://www.strava.com/activities/1381088099
29.01.2018|55.41|01:53:54|399|0|0|0|0||0|0|29.2|44.3|83|129|0|0|0|0|1,015|29|03:16:34|Garmin Edge 1030|https://www.strava.com/activities/2456737837
28.01.2018|116.26|03:57:20|1440|0|245|0|150|61%|0|0|29.4|56.2|84|112|0|0|0|759||5|04:03:03|Garmin Edge 1000|https://www.strava.com/activities/1379553237
28.01.2018|88.34|02:47:31|1142|0|0|0|0||0|0|31.6|70.2|84|124|0|0|0|0|2,003|24|02:59:34|Garmin Edge 1030|https://www.strava.com/activities/2456737951
27.01.2018|17.98|00:29:53|86|0|0|0|0||0|0|36.1|54.7|90|105|0|0|0|0|||00:29:53|Zwift|https://www.strava.com/activities/1377061891
27.01.2018|46.33|01:26:48|288|0|197|0|35|49%|0|0|32|52.2|86|114|0|0|0|470|945|30|01:27:54|Garmin Edge 1030|https://www.strava.com/activities/2456737733
26.01.2018|123.54|04:15:36|1198|0|0|0|0||0|0|29|56.5|80|128|0|0|0|0||4|04:25:45|Garmin Edge 1000|https://www.strava.com/activities/1376071770
25.01.2018|119.34|04:15:21|1966|0|274|0|208|69%|0|0|28|66.2|80|120|0|0|0|717||6|04:31:56|Garmin Edge 1000|https://www.strava.com/activities/1374505103
25.01.2018|67.63|02:12:55|751|0|201|0|56|50%|0|0|30.5|62.3|83|129|0|0|0|476|1,424|31|02:15:42|Garmin Edge 1030|https://www.strava.com/activities/2456737785
24.01.2018|152.69|05:08:14|1623|0|0|0|0||0|0|29.7|71.6|82|121|0|0|0|0||7|05:20:08|Garmin Edge 1000|https://www.strava.com/activities/1372996350
24.01.2018|68.52|02:12:08|762|0|212|0|63|53%|0|0|31.1|70.9|79|115|0|0|0|529|1,522|25|02:16:23|Garmin Edge 1030|https://www.strava.com/activities/2456737834
23.01.2018|107.99|03:43:12|1227|0|241|0|136|60%|0|0|29|68.4|85|119|0|0|0|660||5|03:48:06|Garmin Edge 1000|https://www.strava.com/activities/1371180872
23.01.2018|54.61|01:52:56|368|0|169|0|36|42%|0|0|29|52.6|79|119|0|0|0|660|1,039|27|02:08:03|Garmin Edge 1030|https://www.strava.com/activities/2456737655
22.01.2018|65.63|02:00:03|565|0|0|0|0||0|0|32.8|66.6|84|121|0|0|0|0|||02:02:42|Zwift|https://www.strava.com/activities/1369438338
21.01.2018|111.85|03:53:00|935|0|239|0|141|60%|0|0|28.8|58.7|83|128|0|0|0|841||2|03:57:05|Garmin Edge 1000|https://www.strava.com/activities/1368038414
20.01.2018|75.98|02:45:29|1060|0|0|0|0||0|0|27.5|62.3|82|111|0|0|0|0||3|02:50:58|Garmin Edge 1000|https://www.strava.com/activities/1366161452
19.01.2018|53.16|01:58:32|567|0|0|0|0||0|0|26.9|79.6|83|119|0|0|0|0||2|02:08:26|Garmin Edge 1000|https://www.strava.com/activities/1364551517
17.01.2018|26.96|01:04:20|80|0|0|0|0||0|0|25.1|40.3|0|0|0|0|0|0|820|40|02:21:37|Garmin Edge 1030|https://www.strava.com/activities/2456737452
15.01.2018|27.04|00:47:13|22|0|248|0|51|62%|0|0|34.4|49.3|89|113|0|0|0|663||13|03:16:34|Garmin Edge 1000|https://www.strava.com/activities/1358632417
15.01.2018|138.24|04:28:02|1138|0|262|0|196|66%|0|0|30.9|58|83|111|0|0|0|714||8|04:32:36|Garmin Edge 1000|https://www.strava.com/activities/1358329905
10.01.2018|13.23|00:25:16|48|0|180|0|8|45%|0|0|31.4|46.1|90|114|0|0|0|377|||00:25:16|Zwift|https://www.strava.com/activities/1349652879
09.01.2018|92.79|03:05:20|1265|0|0|0|0||0|0|30|74.5|82|117|0|0|0|0||2|03:09:56|Garmin Edge 1000|https://www.strava.com/activities/1348290200
09.01.2018|24.98|00:44:47|105|0|0|0|0||0|0|33.5|47.2|90|108|0|0|0|0|||00:44:47|Zwift|https://www.strava.com/activities/1348000162
08.01.2018|23.17|00:40:14|257|0|0|0|0||0|0|34.6|60.8|84|102|0|0|0|0|||00:42:03|Zwift|https://www.strava.com/activities/1346717947
06.01.2018|92.22|03:11:13|837|0|235|0|113|59%|0|0|28.9|58.3|82|115|0|0|0|1160||6|03:16:11|Garmin Edge 1000|https://www.strava.com/activities/1343613150
