date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
14.01.2018|191.84|06:20:33|2988|0|0|0|0||0|0|30.2|72.4|78|120|140|171|0|0|3,966|9|06:52:01|Garmin Edge 520|https://www.strava.com/activities/1357227335
13.01.2018|154.18|05:00:20|2352|0|0|0|0||0|0|30.8|70.6|77|115|147|182|0|0|3,434|9|05:20:43|Garmin Edge 520|https://www.strava.com/activities/1354919584
12.01.2018|58.18|02:16:24|673|0|0|0|0||0|0|25.6|52.9|77|106|119|157|0|0|1,270|12|02:39:24|Garmin Edge 520|https://www.strava.com/activities/1353343453
10.01.2018|96.49|03:41:08|1838|0|0|0|0||0|0|26.2|65.2|73|113|137|175|0|0|2,252|11|03:55:48|Garmin Edge 520|https://www.strava.com/activities/1350276031
09.01.2018|20.64|00:58:19|316|0|0|0|0||0|0|21.2|60.1|69|100|108|155|0|0|399|12|04:00:31|Garmin Edge 520|https://www.strava.com/activities/1349182514
08.01.2018|171.08|05:35:43|2208|0|0|0|0||0|0|30.6|83.9|77|136|144|185|0|0|3,613|10|05:56:52|Garmin Edge 520|https://www.strava.com/activities/1347021617
27.02.2018|144.84|05:13:01|2063|0|0|0|0||0|0|27.8|56.9|77|103|142|183|0|0|3,886|1|05:22:53|Garmin Edge 520|https://www.strava.com/activities/1428652412
25.02.2018|164.72|06:00:44|2174|0|0|0|0||0|0|27.4|62.6|77|107|140|173|0|0|4,273|10|06:09:38|Garmin Edge 520|https://www.strava.com/activities/1425908661
24.02.2018|108.3|04:00:38|1558|0|0|0|0||0|0|27|61.6|79|104|139|184|0|0|2,812|5|04:16:37|Garmin Edge 520|https://www.strava.com/activities/1423784983
23.02.2018|0|00:56:35|0|0|0|0|0||0|0|0|0|83|103|127|143|0|0|552|15|00:56:35|Garmin Edge 520|https://www.strava.com/activities/1422279743
23.02.2018|78.93|03:01:03|785|0|0|0|0||0|0|26.2|64.8|74|107|122|147|0|0|2,012|0|03:18:56|Garmin Edge 520|https://www.strava.com/activities/1422272744
21.02.2018|131.75|05:00:35|1504|0|0|0|0||0|0|26.3|61.9|76|105|139|176|0|0|3,052|3|05:11:41|Garmin Edge 520|https://www.strava.com/activities/1419090646
19.02.2018|0|01:07:47|0|0|0|0|0||0|0|0|0|82|99|126|134|0|0|673|16|01:07:47|Garmin Edge 520|https://www.strava.com/activities/1419091686
18.02.2018|106.21|04:00:41|1159|0|0|0|0||0|0|26.5|63.4|74|105|128|154|0|0|2,676|6|04:09:57|Garmin Edge 520|https://www.strava.com/activities/1414788794
15.02.2018|57.41|02:03:03|587|0|0|0|0||0|0|28|60.1|79|106|132|165|0|0|1,399|12|02:15:53|Garmin Edge 520|https://www.strava.com/activities/1414789406
14.02.2018|0|01:06:15|0|0|0|0|0||0|0|0|0|79|99|111|139|0|0|647|14|01:06:15|Garmin Edge 520|https://www.strava.com/activities/1414789235
12.02.2018|50.96|01:56:01|489|0|0|0|0||0|0|26.4|53.3|77|103|114|141|0|0|1,204|5|01:57:14|Garmin Edge 520|https://www.strava.com/activities/1414789297
11.02.2018|166.01|04:25:36|2259|0|0|0|0||0|0|37.5|79.9|80|128|0|0|0|0|3,548|7|04:25:36|Garmin Edge 520|https://www.strava.com/activities/1402740478
10.02.2018|10.69|00:14:49|1|0|0|0|0||0|0|43.3|65.5|80|107|0|0|0|0|101|3|00:14:49|Garmin Edge 520|https://www.strava.com/activities/1401038911
10.02.2018|143|04:08:05|2484|0|0|0|0||0|0|34.6|70.2|80|119|0|0|0|0|3,568|7|04:08:05|Garmin Edge 520|https://www.strava.com/activities/1401039424
