date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
31.01.2018|131.38|05:00:30|3514|0|291|4380|267|71%|0|0|26.2|76.7|83|122|131|177|243|1276|4,884|14|05:46:43|Garmin Edge 1030|https://www.strava.com/activities/1385449206
30.01.2018|97.8|03:53:23|2863|0|287|3357|200|70%|0|0|25.1|73.1|84|111|129|179|240|1102|3,743|17|04:43:04|Garmin Edge 1030|https://www.strava.com/activities/1383436724
30.01.2018|13.43|00:40:02|20|0|214|481|18|52%|0|0|20.1|27|86|95|132|152|200|289|536|15|00:40:02|Garmin Edge 1030|https://www.strava.com/activities/1382461656
29.01.2018|121.71|04:31:09|2920|0|293|3863|241|71%|0|0|26.9|67|81|125|129|182|237|941|4,307|16|05:00:29|Garmin Edge 1030|https://www.strava.com/activities/1381596687
29.01.2018|13.22|00:40:17|24|0|228|529|20|55%|0|0|19.7|24.8|88|98|130|151|219|288|590|15|00:40:17|Garmin Edge 1030|https://www.strava.com/activities/1380954046
28.01.2018|31.9|01:15:31|500|0|209|834|34|51%|0|0|25.4|89.3|79|136|113|148|184|445|930|11|01:26:09|Garmin Edge 1030|https://www.strava.com/activities/1379297466
27.01.2018|127.45|05:11:13|3657|0|279|4136|263|68%|0|0|24.6|68.4|78|112|127|178|222|494|4,612|17|06:15:36|Garmin Edge 1030|https://www.strava.com/activities/1378039331
26.01.2018|101.05|03:47:06|2429|0|262|3063|164|64%|0|0|26.7|69.8|86|136|126|173|225|718|3,415|17|04:06:07|Garmin Edge 1030|https://www.strava.com/activities/1376162014
26.01.2018|12.32|00:40:03|1|0|226|524|20|55%|0|0|18.5|23.8|89|101|0|0|218|298|584|17|00:40:19|Garmin Edge 1030|https://www.strava.com/activities/1375743142
25.01.2018|68.67|02:26:48|1260|0|224|1264|61|55%|0|0|28.1|86.4|83|115|120|150|144|575|1,410|15|02:48:35|Garmin Edge 1030|https://www.strava.com/activities/1375743164
24.01.2018|45.68|01:50:03|931|0|202|1097|48|49%|0|0|24.9|82.1|78|111|112|143|166|374|1,223|14|02:02:49|Garmin Edge 1030|https://www.strava.com/activities/1372876137
22.01.2018|165.87|05:20:18|2872|0|271|3731|243|66%|0|0|31.1|72.7|79|115|129|186|194|1213|4,160|20|05:41:23|Garmin Edge 1030|https://www.strava.com/activities/1369696202
21.01.2018|131.89|03:55:15|1651|0|256|2700|156|62%|0|0|33.6|71.3|81|116|121|176|191|1279|3,010|21|04:05:11|Garmin Edge 1030|https://www.strava.com/activities/1367982918
20.01.2018|133.77|04:22:07|2135|0|260|3009|180|63%|0|0|30.6|66.6|79|113|120|187|191|1298|3,355|17|04:44:14|Garmin Edge 1030|https://www.strava.com/activities/1366153523
19.01.2018|60.1|02:03:28|771|0|201|1219|51|49%|0|0|29.2|66.6|77|118|105|134|165|919|1,360|16|02:53:43|Garmin Edge 1030|https://www.strava.com/activities/1364809149
18.01.2018|88.58|03:00:32|1265|0|216|1915|87|53%|0|0|29.4|73.1|78|108|104|150|177|787|2,135|16|03:09:38|Garmin Edge 1030|https://www.strava.com/activities/1362943465
17.01.2018|151.48|04:44:02|2242|0|254|3390|191|62%|0|0|32|73.4|82|125|119|177|199|930|3,780|19|05:03:19|Garmin Edge 1030|https://www.strava.com/activities/1361546417
16.01.2018|134.37|04:06:53|1761|0|241|2827|149|59%|0|0|32.7|68.4|84|113|112|177|191|1261|3,152|19|04:29:14|Garmin Edge 1030|https://www.strava.com/activities/1360009972
15.01.2018|89.41|03:12:24|1583|0|278|2422|151|68%|0|0|27.9|54|84|115|120|179|210|768|2,700|11|03:19:22|Garmin Edge 1030|https://www.strava.com/activities/1358263434
14.01.2018|166.42|06:06:46|3479|0|273|4816|283|66%|0|0|27.2|56.5|82|180|124|180|219|819|5,370|9|07:06:09|Garmin Edge 1030|https://www.strava.com/activities/1357021381
12.01.2018|111.36|04:10:04|2138|0|256|3143|168|62%|0|0|26.7|61.6|82|107|118|154|209|754|3,504|12|04:36:30|Garmin Edge 1030|https://www.strava.com/activities/1353179060
