date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
26.01.2018|79.6|02:39:40|567|0|0|0|0||0|0|29.9|73.4|89|128|0|0|0|0||6|02:39:40|Garmin Edge 1000|https://www.strava.com/activities/1378188855
19.01.2018|27.36|01:02:54|301|0|0|0|0||0|0|26.1|51.8|84|114|0|0|0|0||13|02:04:04|Garmin Edge 1000|https://www.strava.com/activities/1365631953
14.01.2018|59.48|01:58:28|362|0|0|0|0||0|0|30.1|55.8|89|165|0|0|0|0||3|01:58:28|Garmin Edge 1000|https://www.strava.com/activities/1356598474
13.01.2018|68.99|02:20:26|519|0|0|0|0||0|0|29.5|59.4|90|128|0|0|0|0||3|02:23:10|Garmin Edge 1000|https://www.strava.com/activities/1356078051
12.01.2018|80.49|02:41:10|565|0|0|0|0||0|0|30|56.5|92|120|0|0|0|0||4|02:41:10|Garmin Edge 1000|https://www.strava.com/activities/1353344330
11.01.2018|138.93|04:26:33|1012|0|0|0|0||0|0|31.3|63|90|137|0|0|0|0||7|04:36:32|Garmin Edge 1000|https://www.strava.com/activities/1351651688
08.01.2018|57.6|02:08:08|420|0|0|0|0||0|0|27|57.2|88|133|0|0|0|0||5|02:14:05|Garmin Edge 1000|https://www.strava.com/activities/1349891445
06.01.2018|130.18|04:28:27|1537|0|0|0|0||0|0|29.1|62.3|87|120|0|0|0|0||12|04:36:36|Garmin Edge 1000|https://www.strava.com/activities/1346084484
05.01.2018|177.97|06:28:09|2969|0|0|0|0||0|0|27.5|70.2|84|117|0|0|0|0||13|06:44:57|Garmin Edge 1000|https://www.strava.com/activities/1342242220
31.01.2018|159.59|03:45:24|599|0|0|0|0||0|0|42.5|75.2|90|129|0|0|0|0||10|03:46:35|Garmin Edge 1000|https://www.strava.com/activities/1386397459
29.01.2018|49.41|01:36:30|285|0|0|0|0||0|0|30.7|49|0|0|0|0|0|0||22|01:44:15|Garmin Edge 1000|https://www.strava.com/activities/1386398855
