date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
27.01.2018|154.76|03:16:35|562|0|266|2557|156|69%|0|0|47.2|81.4|89|195|159|198|217|1367|2,852|29|03:17:17|Garmin Edge 1000|https://www.strava.com/activities/1378523435
26.01.2018|169.46|04:21:13|2316|0|269|3646|212|70%|0|0|38.9|85|88|160|159|197|233|1215|4,065|28|04:22:12|Garmin Edge 1000|https://www.strava.com/activities/1377529593
25.01.2018|59.13|01:48:53|319|0|196|1026|50|51%|0|0|32.6|57.6|81|159|0|0|157|780|1,144|28|02:42:04|Garmin Edge 1000|https://www.strava.com/activities/1377528684
24.01.2018|192.19|04:30:34|983|0|256|2912|200|66%|0|0|42.6|72.7|85|178|141|197|179|1258|3,247|24|04:35:17|Garmin Edge 1000|https://www.strava.com/activities/1374507874
23.01.2018|15.21|00:19:09|55|0|384|445|31|99%|0|0|47.7|63|97|117|194|199|387|1140|496|31|00:20:34|Garmin Edge 1000|https://www.strava.com/activities/1372303594
22.01.2018|150.44|03:28:34|924|0|254|2053|150|66%|0|0|43.3|88.2|87|158|146|206|164|1192|2,289|32|03:28:34|Garmin Edge 1000|https://www.strava.com/activities/1371421591
21.01.2018|151.47|03:19:52|149|0|201|1826|90|52%|0|0|45.5|70.6|87|172|151|204|152|1311|2,036|34|03:21:00|Garmin Edge 1000|https://www.strava.com/activities/1369133663
05.01.2018|88.04|02:53:27|942|0|0|0|0||201|2092|30.5|63.4|0|0|126|186|0|0|2,332|11|03:48:03|Garmin Edge 1000|https://www.strava.com/activities/1348813142
14.02.2018|196.56|05:23:46|3078|0|304|5170|335|79%|0|0|36.4|81|89|247|167|205|266|1310|5,764|13|05:23:46|Garmin Edge 1000|https://www.strava.com/activities/1407431632
19.03.2018|60.12|02:42:19|1173|0|249|1782|158|65%|0|0|22.2|74.9|90|253|146|194|183|1131|1,987|13|03:46:49|Garmin Edge 1000|https://www.strava.com/activities/1461004690
08.03.2018|152.16|05:31:05|2792|0|257|4102|254|67%|0|0|27.6|67|77|191|132|181|207|818|4,574|7|05:59:21|Garmin Edge 1000|https://www.strava.com/activities/1442305149
22.03.2018|170.31|04:56:17|3556|0|279|3987|257|72%|0|0|34.5|81|84|241|156|191|224|1098|4,445|7|04:56:44|Garmin Edge 1000|https://www.strava.com/activities/1466913903
21.03.2018|150.67|04:20:53|2697|0|295|4202|256|76%|0|0|34.7|77|87|202|162|195|268|1173|4,685|6|04:52:11|Garmin Edge 1000|https://www.strava.com/activities/1464552238
20.03.2018|174.83|04:40:12|2109|0|226|2776|163|59%|0|0|37.4|82.1|86|248|132|195|165|1125|3,095|11|04:43:27|Garmin Edge 1000|https://www.strava.com/activities/1462627038
10.03.2018|83.44|02:52:12|1128|0|274|1927|154|71%|0|0|29.1|56.5|79|224|126|196|186|1436|2,148|13|04:41:58|Garmin Edge 1000|https://www.strava.com/activities/1445364375
19.03.2018|60.12|02:42:19|1173|0|249|1782|158|65%|0|0|22.2|74.9|90|253|146|194|183|1131|1,987|13|03:46:49|Garmin Edge 1000|https://www.strava.com/activities/1461004690
08.03.2018|152.16|05:31:05|2792|0|257|4102|254|67%|0|0|27.6|67|77|191|132|181|207|818|4,574|7|05:59:21|Garmin Edge 1000|https://www.strava.com/activities/1442305149
22.03.2018|170.31|04:56:17|3556|0|279|3987|257|72%|0|0|34.5|81|84|241|156|191|224|1098|4,445|7|04:56:44|Garmin Edge 1000|https://www.strava.com/activities/1466913903
21.03.2018|150.67|04:20:53|2697|0|295|4202|256|76%|0|0|34.7|77|87|202|162|195|268|1173|4,685|6|04:52:11|Garmin Edge 1000|https://www.strava.com/activities/1464552238
20.03.2018|174.83|04:40:12|2109|0|226|2776|163|59%|0|0|37.4|82.1|86|248|132|195|165|1125|3,095|11|04:43:27|Garmin Edge 1000|https://www.strava.com/activities/1462627038
10.03.2018|83.44|02:52:12|1128|0|274|1927|154|71%|0|0|29.1|56.5|79|224|126|196|186|1436|2,148|13|04:41:58|Garmin Edge 1000|https://www.strava.com/activities/1445364375
19.03.2018|60.12|02:42:19|1173|0|249|1782|158|65%|0|0|22.2|74.9|90|253|146|194|183|1131|1,987|13|03:46:49|Garmin Edge 1000|https://www.strava.com/activities/1461004690
08.03.2018|152.16|05:31:05|2792|0|257|4102|254|67%|0|0|27.6|67|77|191|132|181|207|818|4,574|7|05:59:21|Garmin Edge 1000|https://www.strava.com/activities/1442305149
22.03.2018|170.31|04:56:17|3556|0|279|3987|257|72%|0|0|34.5|81|84|241|156|191|224|1098|4,445|7|04:56:44|Garmin Edge 1000|https://www.strava.com/activities/1466913903
21.03.2018|150.67|04:20:53|2697|0|295|4202|256|76%|0|0|34.7|77|87|202|162|195|268|1173|4,685|6|04:52:11|Garmin Edge 1000|https://www.strava.com/activities/1464552238
20.03.2018|174.83|04:40:12|2109|0|226|2776|163|59%|0|0|37.4|82.1|86|248|132|195|165|1125|3,095|11|04:43:27|Garmin Edge 1000|https://www.strava.com/activities/1462627038
10.03.2018|83.44|02:52:12|1128|0|274|1927|154|71%|0|0|29.1|56.5|79|224|126|196|186|1436|2,148|13|04:41:58|Garmin Edge 1000|https://www.strava.com/activities/1445364375
20.07.2018|154.16|05:26:38|2608|0|250|3472|233|65%|0|0|28.3|71.6|81|155|127|193|177|816|3,612|25|06:27:00|Garmin Edge 1000|https://www.strava.com/activities/1715406927
18.07.2018|140.31|05:53:48|3820|0|258|2344|199|67%|0|0|23.8|74.9|78|230|139|189|110|1070|3,916|23|06:48:38|Garmin Edge 1000|https://www.strava.com/activities/1710871188
25.08.2018|9.33|00:17:50|66|0|0|0|0||320|343|31.4|74.2|0|0|173|201|0|0|408|26|00:39:40|Bryton Rider 530|https://www.strava.com/activities/1799474450
03.08.2018|44.05|01:29:02|331|0|158|662|27|41%|0|0|29.7|55.8|81|140|97|131|124|1359|662|31|02:12:56|Garmin Edge 1000|https://www.strava.com/activities/1746718479
01.08.2018|109.53|04:01:35|1637|0|216|2280|130|56%|0|0|27.2|67.7|77|153|112|170|157|779|2,283|27|05:07:29|Garmin Edge 1000|https://www.strava.com/activities/1746529920
31.08.2018|183.91|04:19:45|2391|0|40|11|4|10%|0|0|42.5|94|101|110|141|196|1|577|2,632|38|04:19:45|Bryton Rider 530|https://www.strava.com/activities/1809822708
30.08.2018|149.87|04:00:13|1377|0|146|1473|57|38%|0|0|37.4|89.6|87|134|131|195|102|875|2,049|34|04:01:07|Bryton Rider 530|https://www.strava.com/activities/1807803900
29.08.2018|187.87|04:45:33|2988|0|180|2236|104|47%|0|0|39.5|91.4|88|139|148|185|131|974|3,152|36|04:46:11|Bryton Rider 530|https://www.strava.com/activities/1807828336
28.08.2018|160.7|04:46:12|3156|0|258|3597|215|67%|0|0|33.7|88.9|84|122|144|195|209|1090|3,038|38|04:48:48|Bryton Rider 530|https://www.strava.com/activities/1803908970
27.08.2018|176.29|04:47:37|2979|0|275|3837|243|71%|0|0|36.8|95.8|88|130|145|205|222|994|3,042|35|04:48:26|Bryton Rider 530|https://www.strava.com/activities/1801153194
26.08.2018|155.19|03:57:35|2265|0|270|2930|194|70%|0|0|39.2|92.9|90|143|155|203|206|1102|2,860|39|03:58:46|Bryton Rider 530|https://www.strava.com/activities/1799468510
10.08.2018|163.42|03:55:49|1456|0|227|2334|136|59%|0|0|41.6|83.2|85|196|127|195|165|810|2,358|30|03:56:16|Garmin Edge 1000|https://www.strava.com/activities/1762739224
09.08.2018|148.91|04:10:20|2530|0|309|4100|267|80%|0|0|35.7|79.2|86|139|163|198|273|1134|4,122|19|04:10:20|Garmin Edge 1000|https://www.strava.com/activities/1760841109
07.08.2018|156.55|03:49:04|1427|0|246|2219|155|64%|0|0|41|83.9|87|210|137|203|161|1080|2,254|32|03:49:04|Garmin Edge 1000|https://www.strava.com/activities/1756211560
04.08.2018|178.39|05:06:59|2817|0|283|4366|275|73%|0|0|34.9|83.2|86|198|162|195|237|1326|4,377|27|05:08:17|Garmin Edge 1000|https://www.strava.com/activities/1749238848
11.09.2018|31.49|00:40:47|460|0|0|0|0||480|1175|46.3|84.2|0|0|176|185|0|0|603|25|00:41:16|Bryton Rider 530|https://www.strava.com/activities/1835302617
06.09.2018|180.14|04:28:24|3133|0|342|4838|360|89%|0|0|40.3|86|94|137|152|188|300|1153|3,172|17|04:34:12|Bryton Rider 530|https://www.strava.com/activities/1823957597
13.09.2018|185.34|03:58:56|1083|0|211|2256|119|55%|0|0|46.5|81.7|92|130|124|190|157|1228|1,795|34|03:58:56|Bryton Rider 530|https://www.strava.com/activities/1838981919
12.09.2018|155.79|04:29:43|3589|0|311|4133|297|81%|0|0|34.7|113.4|88|156|147|189|255|1570|2,991|25|04:33:55|Bryton Rider 530|https://www.strava.com/activities/1836952152
09.09.2018|175.39|05:39:35|4484|0|0|0|0||336|6850|31|85|0|0|140|184|0|0|3,403|22|05:40:30|Bryton Rider 530|https://www.strava.com/activities/1835302588
08.09.2018|167.37|04:30:05|3204|0|295|3779|267|76%|0|0|37.2|90.7|89|139|143|184|233|1492|2,818|26|04:39:37|Bryton Rider 530|https://www.strava.com/activities/1828380532
07.09.2018|172.88|04:27:54|2961|0|310|4300|287|80%|0|0|38.7|90.7|90|131|143|179|268|1086|2,796|24|04:28:32|Bryton Rider 530|https://www.strava.com/activities/1825994410
05.09.2018|205.08|04:56:10|3592|0|155|2030|79|40%|0|0|41.5|96.5|92|131|152|184|114|919|3,467|20|04:56:30|Bryton Rider 530|https://www.strava.com/activities/1822671404
04.09.2018|176.78|04:11:14|1363|0|87|526|21|23%|0|0|42.2|80.3|91|130|128|190|35|672|2,022|31|04:12:07|Bryton Rider 530|https://www.strava.com/activities/1819224777
02.09.2018|198.58|05:41:42|4322|0|213|3875|173|55%|0|0|34.9|83.9|90|133|163|188|189|1057|4,517|35|05:43:15|Bryton Rider 530|https://www.strava.com/activities/1815970631
01.09.2018|194.37|04:38:02|2120|0|133|1587|54|34%|0|0|41.9|82.8|89|135|130|196|95|901|2,352|40|04:39:07|Bryton Rider 530|https://www.strava.com/activities/1812805588
11.05.2019|7.76|00:14:10|224|0|408|347|26|106%|0|0|32.9|59|94|113|189|195|409|731|349|21|00:14:10|Garmin Edge 1030|https://www.strava.com/activities/2362245424
13.05.2019|219.26|05:26:12|1877|0|232|3371|196|60%|0|0|40.3|87.1|85|133|132|188|172|1121|3,553|14|05:27:11|Garmin Edge 1030|https://www.strava.com/activities/2364471588
12.05.2019|201.88|04:50:44|1989|0|280|4158|257|73%|0|0|41.7|79.9|88|125|149|191|238|1144|4,235|13|04:52:12|Garmin Edge 1030|https://www.strava.com/activities/2362250818
12.11.2019|86.94|03:19:41|1123|0|204|2080|95|53%|0|0|26.1|64.8|76|102|120|156|174|654|2,081|18|03:46:10|Garmin Edge 1030|https://www.strava.com/activities/2859528006
10.11.2019|76.79|02:55:19|1096|0|221|1935|100|57%|0|0|26.3|77.8|77|109|123|177|184|643|1,936|20|03:21:53|Garmin Edge 1030|https://www.strava.com/activities/2854837296
09.11.2019|82.4|03:08:14|1058|0|209|2051|98|54%|0|0|26.3|74.5|73|103|119|165|182|673|2,054|19|03:39:16|Garmin Edge 1030|https://www.strava.com/activities/2852190488
07.11.2019|69.76|02:49:06|1193|0|0|0|0||157|1595|24.8|67|0|0|0|0|0|0|2,996|18|02:57:24|Garmin Edge 1030|https://www.strava.com/activities/2847510543
28.11.2019|51.35|02:39:03|1043|0|0|0|0||124|1182|19.4|52.2|0|0|139|191|0|0|1,680|15|02:50:39|Garmin Edge 1030|https://www.strava.com/activities/2896889523
21.12.2019|155.06|05:03:06|1715|0|234|3277|195|61%|0|0|30.7|72|77|122|134|195|180|753|3,295|16|05:56:13|Garmin Edge 1030|https://www.strava.com/activities/2946770403
26.01.2020|153.05|03:27:31|1613|0|285|2863|189|74%|0|0|44.3|86.8|87|128|150|200|230|1009|2,874|25|03:27:56|Garmin Edge 1030|https://www.strava.com/activities/3043677183
