date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/31/2019|1.65|00:16:32|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2115485477
1/16/2019|123.97|04:07:08|1931|0|0|0|0||0|0|30.1|66.6|81|142|0|0|0|0|3,412|5|04:47:33|Garmin Edge 1030|https://www.strava.com/activities/2082664367
1/15/2019|135.92|04:56:58|1857|0|0|0|0||0|0|27.5|62.6|81|154|0|0|0|0|3,428|11|05:16:39|Garmin Edge 1030|https://www.strava.com/activities/2080401272
1/13/2019|42.19|01:56:25|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2075427538
1/9/2019|142.07|05:11:54|2760|0|0|0|0||0|0|27.3|65.2|80|141|0|0|0|0|3,914|7|05:27:13|Garmin Edge 1030|https://www.strava.com/activities/2066643487
1/8/2019|80.97|02:51:21|631|0|0|0|0||0|0|28.4|51.1|84|127|0|0|0|0|1,787|7|03:30:45|Garmin Edge 1030|https://www.strava.com/activities/2064358394
1/6/2019|29.98|01:27:26|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2059458505
1/4/2019|58.58|02:05:11|949|0|0|0|0||0|0|28.1|58.3|86|123|0|0|0|0|1,545|0|02:06:18|Garmin Edge 1030|https://www.strava.com/activities/2056432918
1/30/2019|184.14|06:31:26|4783|0|0|0|0||0|0|28.2|83.9|82|133|0|0|0|0|5,579|13|06:56:20|Garmin Edge 1030|https://www.strava.com/activities/2113864237
1/29/2019|148.57|05:04:53|3611|0|0|0|0||0|0|29.2|90|85|200|0|0|0|0|4,488|14|05:30:52|Garmin Edge 1030|https://www.strava.com/activities/2111482792
1/26/2019|182.75|06:16:44|4217|0|0|0|0||0|0|29.1|106.2|84|135|0|0|0|0|5,266|11|06:28:20|Garmin Edge 1030|https://www.strava.com/activities/2105072936
1/25/2019|116.83|04:11:38|3197|0|0|0|0||0|0|27.9|82.8|72|166|0|0|0|0|3,388|11|04:24:05|Garmin Edge 1030|https://www.strava.com/activities/2102498768
1/24/2019|147.05|05:15:02|3722|0|0|0|0||0|0|28|77|82|142|0|0|0|0|4,346|10|05:35:24|Garmin Edge 1030|https://www.strava.com/activities/2100472932
1/23/2019|59.99|01:38:06|536|0|0|0|0||0|0|36.7|89.3|82|155|0|0|0|0|749|13|02:43:13|Garmin Edge 1030|https://www.strava.com/activities/2101799141
1/22/2019|144.46|05:05:10|3353|0|0|0|0||0|0|28.4|86.8|78|194|0|0|0|0|4,074|12|05:18:18|Garmin Edge 1030|https://www.strava.com/activities/2096246893
1/20/2019|78.77|02:46:01|1984|0|0|0|0||0|0|28.5|73.4|85|173|0|0|0|0|2,355|11|02:56:07|Garmin Edge 1030|https://www.strava.com/activities/2091898571
1/18/2019|52.67|02:30:05|2365|0|0|0|0||0|0|21.1|64.1|80|129|0|0|0|0|2,212|11|02:31:26|Garmin Edge 1030|https://www.strava.com/activities/2088432837
1/14/2019|46.98|01:48:59|508|0|0|0|0||0|0|25.9|50.8|81|112|0|0|0|0|983|10|01:53:27|Garmin Edge 1030|https://www.strava.com/activities/2080399113
1/12/2019|23.1|01:15:57|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2073861100
1/11/2019|31.83|01:45:20|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2070727160
1/5/2019|15.44|01:01:49|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2056839232
1/4/2019|42.13|02:12:38|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2054624873
1/3/2019|25.41|01:19:02|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2052393808
1/2/2019|142.13|05:03:53|2387|0|0|0|0||0|0|28.1|80.3|82|175|0|0|0|0|3,800|7|05:12:52|Garmin Edge 1030|https://www.strava.com/activities/2056436426
2/9/2019|87.05|02:25:33|848|0|0|0|0||0|0|35.9|70.6|86|112|0|0|0|0|2,361|9|02:35:52|Garmin Edge 1030|https://www.strava.com/activities/2134112497
2/8/2019|36.36|02:08:00|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|||00:00:00|Garmin Forerunner 735XT|https://www.strava.com/activities/2131981127
2/7/2019|47.98|01:41:45|270|0|0|0|0||0|0|28.3|47.9|0|0|0|0|0|0|901||01:43:18|Garmin Forerunner 735XT|https://www.strava.com/activities/2131980414
