date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/31/2019|17.42|00:41:35|380|0|211|448|39|54%|0|0|25.1|54|81|126|120|169|180|1070|499|19|01:20:24|SRM PC8|https://www.strava.com/activities/2117169386
1/23/2019|71.98|02:22:22|1249|0|286|2134|133|73%|0|0|30.3|68|88|124|145|175|250|1043|2,349|0|03:58:55|Garmin Edge 130|https://www.strava.com/activities/2097937983
1/21/2019|86.38|02:59:39|1220|0|251|2602|130|64%|0|0|28.8|77|87|116|136|157|241|935|2,600|0|03:13:37|Garmin Edge 130|https://www.strava.com/activities/2093699211
1/19/2019|37.72|01:15:11|44|0|260|1087|55|66%|0|0|30.1|46.4|87|138|135|171|241|1210|1,084|0|01:15:11|Garmin Edge 130|https://www.strava.com/activities/2088228759
1/18/2019|37.63|01:13:30|6|0|233|1011|43|60%|0|0|30.7|39.2|94|120|132|148|229|1126|1,008|1|01:13:30|Garmin Edge 130|https://www.strava.com/activities/2086396727
1/14/2019|50.72|01:34:51|87|0|251|1360|65|64%|0|0|32.1|51.5|93|159|130|155|239|1188|1,356|9|01:36:07|Garmin Edge 130|https://www.strava.com/activities/2077842263
1/13/2019|30.17|01:08:45|287|0|168|624|23|43%|0|0|26.3|50|78|103|109|125|151|520|627|11|01:59:34|Garmin Edge 130|https://www.strava.com/activities/2075102229
1/12/2019|204.81|06:35:32|2204|0|236|4634|254|60%|0|0|31.1|71.3|81|129|121|170|195|1134|4,635|12|07:18:13|Garmin Edge 130|https://www.strava.com/activities/2073532552
1/11/2019|207.02|06:56:15|2274|0|244|5059|282|62%|0|0|29.8|63.4|81|133|127|168|203|1240|5,042|9|08:07:10|Garmin Edge 130|https://www.strava.com/activities/2071294202
1/9/2019|192.84|06:00:23|1973|0|226|3825|210|58%|0|0|32.1|68|83|131|117|173|177|1159|3,830|16|06:42:17|Garmin Edge 130|https://www.strava.com/activities/2066704329
1/8/2019|167.31|05:19:34|1614|0|227|3786|186|58%|0|0|31.4|72.7|84|172|121|159|197|1143|3,786|14|06:24:33|Garmin Edge 130|https://www.strava.com/activities/2064344944
1/7/2019|138.9|04:36:47|1542|0|239|3144|185|61%|0|0|30.1|79.2|84|169|124|177|189|1256|3,145|13|05:22:18|Garmin Edge 130|https://www.strava.com/activities/2062025131
1/6/2019|32.56|01:16:36|333|0|173|628|28|44%|0|0|25.5|55.1|72|122|109|163|137|1217|628|21|02:46:46|Garmin Edge 130|https://www.strava.com/activities/2059541908
1/5/2019|172.29|05:40:06|1935|0|222|3777|193|57%|0|0|30.4|73.1|81|128|121|167|185|1183|3,779|15|06:21:51|Garmin Edge 130|https://www.strava.com/activities/2057375790
1/4/2019|150.52|05:00:15|1637|0|232|3639|186|59%|0|0|30.1|67.3|80|126|125|161|202|1139|3,641|13|05:37:40|Garmin Edge 130|https://www.strava.com/activities/2055020089
1/3/2019|104.17|03:27:27|901|0|197|2178|91|50%|0|0|30.1|55.8|80|148|119|144|175|1153|2,180|13|03:42:06|Garmin Edge 130|https://www.strava.com/activities/2053138928
2/28/2019|92.65|03:00:23|249|0|220|2329|97|56%|0|0|30.8|48.2|83|117|126|151|215|1139|2,597|11|03:57:13|SRM PC8|https://www.strava.com/activities/2181939192
2/24/2019|104.46|03:00:18|227|0|293|3087|169|75%|0|0|34.8|51.1|87|133|135|155|285|1159|3,442|11|03:00:53|SRM PC8|https://www.strava.com/activities/2171586247
2/21/2019|135.09|04:07:46|420|0|245|3591|166|63%|0|0|32.7|63.4|85|122|124|139|242|1147|4,004|11|04:19:25|SRM PC8|https://www.strava.com/activities/2164775843
2/20/2019|48.97|01:30:48|72|0|238|1256|58|61%|0|0|32.4|56.9|86|127|126|153|230|1218|1,400|14|01:47:58|SRM PC8|https://www.strava.com/activities/2162727783
2/19/2019|130.34|04:00:28|230|0|252|3581|173|64%|0|0|32.5|49|87|134|130|232|248|1126|3,992|10|04:34:08|SRM PC8|https://www.strava.com/activities/2160232737
2/17/2019|126.36|03:49:03|448|0|259|3373|174|66%|0|0|33.1|60.5|88|133|129|164|245|1141|3,760|10|04:00:17|SRM PC8|https://www.strava.com/activities/2155897223
2/2/2019|21.71|00:39:13|108|0|231|503|22|59%|0|0|33.2|49.7|87|107|129|150|214|573|561|18|00:39:13|SRM PC8|https://www.strava.com/activities/2119433021
2/27/2019|147.05|04:25:42|219|0|244|3568|183|62%|0|0|33.2|54|86|117|129|167|224|1049|3,978|15|06:52:51|SRM PC8|https://www.strava.com/activities/2179374553
2/26/2019|170.44|05:30:46|1503|0|252|4374|236|64%|0|0|30.9|58.3|84|125|137|241|220|1230|4,877|19|06:23:56|SRM PC8|https://www.strava.com/activities/2177168265
2/23/2019|201.46|06:10:16|1102|0|267|5648|298|68%|0|0|32.6|64.1|86|123|135|166|254|1146|6,292|12|06:31:08|SRM PC8|https://www.strava.com/activities/2169375138
2/18/2019|64.31|02:08:53|62|0|211|1557|65|54%|0|0|29.9|48.2|87|125|116|148|201|1049|1,736|9|02:15:12|SRM PC8|https://www.strava.com/activities/2158789388
2/16/2019|104.82|03:12:41|146|0|218|2339|101|56%|0|0|32.6|46.8|89|126|123|153|202|1129|2,608|7|03:17:18|SRM PC8|https://www.strava.com/activities/2153613589
2/8/2019|142.54|04:30:59|1919|0|267|3327|220|68%|0|0|31.6|64.8|84|130|123|173|205|988|3,709|16|04:54:20|SRM PC8|https://www.strava.com/activities/2132247309
2/7/2019|43.81|01:28:22|68|0|138|636|19|35%|0|0|29.7|46.1|86|132|92|237|120|1095|709|14|01:54:37|SRM PC8|https://www.strava.com/activities/2132247044
2/6/2019|200.46|06:24:11|2826|0|250|4935|273|64%|0|0|31.3|78.5|86|131|127|240|214|1100|5,502|17|06:53:03|SRM PC8|https://www.strava.com/activities/2128193363
2/5/2019|182.11|05:27:17|1898|0|249|4302|231|64%|0|0|33.4|73.4|87|134|130|235|219|1134|4,796|19|05:56:20|SRM PC8|https://www.strava.com/activities/2128193485
2/4/2019|124.73|04:07:23|1708|0|258|3036|194|66%|0|0|30.3|74.9|85|129|131|251|205|1215|3,385|15|04:35:55|SRM PC8|https://www.strava.com/activities/2123636820
2/3/2019|34.9|01:09:12|110|0|197|752|32|50%|0|0|30.3|50.4|84|124|110|149|181|1143|838|13|02:20:08|SRM PC8|https://www.strava.com/activities/2121130003
