date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/29/2019|113.47|04:00:14|1409|0|212|2434|181|66%|0|0|28.3|60.5|80|204|0|0|169|704|2,433|11|04:41:42|Garmin Edge 1030|https://www.strava.com/activities/2110891996
1/28/2019|73.39|02:46:29|1581|0|253|2099|186|78%|0|0|26.4|74.2|82|119|135|178|210|1013|2,341|9|1.01:27:24|Pioneer|https://www.strava.com/activities/2224295706
1/22/2019|2.08|00:05:24|11|0|151|43|1|47%|0|0|23.1|38.2|75|98|112|124|134|354|43|22|00:05:24|Garmin Edge 1030|https://www.strava.com/activities/2099701900
1/6/2019|65.32|03:01:36|1319|0|229|1697|164|71%|0|0|21.6|58|69|228|123|163|156|678|1,688|0|03:21:54|Garmin Edge 1030|https://www.strava.com/activities/2060650187
1/3/2019|145.07|05:02:11|1472|0|239|3081|247|74%|0|0|28.8|83.9|78|205|139|166|170|1247|3,541|-1|05:24:18|Garmin Edge 1030|https://www.strava.com/activities/2052870583
1/2/2019|59.64|02:01:37|323|0|230|1429|119|71%|0|0|29.4|54.4|82|212|0|0|196|755|1,432|3|06:17:50|Garmin Edge 1030|https://www.strava.com/activities/2050841062
1/31/2019|30.15|01:06:20|235|0|181|487|38|56%|0|0|27.3|59.4|74|145|0|0|122|1355|493|14|01:46:49|Garmin Edge 1030|https://www.strava.com/activities/2114998900
1/30/2019|53.96|02:00:56|629|0|191|1134|77|59%|0|0|26.8|54|74|198|110|153|156|723|1,135|13|02:31:45|Garmin Edge 1030|https://www.strava.com/activities/2112916721
1/30/2019|17.75|00:34:53|74|0|170|276|16|53%|0|0|30.5|55.4|86|113|114|166|132|1297|307|12|00:34:53|Pioneer|https://www.strava.com/activities/2224287064
1/29/2019|69.16|02:04:16|484|0|197|1284|82|61%|0|0|33.4|64.1|88|122|120|166|172|1213|1,431|13|02:31:25|Pioneer|https://www.strava.com/activities/2224292332
1/28/2019|170.68|05:57:49|3355|0|236|4109|340|73%|0|0|28.6|80.3|75|240|136|164|191|807|4,122|10|06:50:44|Garmin Edge 1030|https://www.strava.com/activities/2108972155
1/26/2019|111.04|03:54:12|2066|0|252|2501|248|78%|0|0|28.4|73.4|74|161|127|164|178|1553|2,502|9|04:38:29|Garmin Edge 1030|https://www.strava.com/activities/2104230777
1/25/2019|57.71|02:02:54|924|0|239|1374|116|74%|0|0|28.2|51.5|67|148|128|162|186|646|1,369|7|02:08:38|Garmin Edge 1030|https://www.strava.com/activities/2102234000
1/24/2019|28.55|01:04:52|180|0|187|432|40|58%|0|0|26.4|65.2|75|198|0|0|111|1404|439|11|03:02:08|Garmin Edge 1030|https://www.strava.com/activities/2099959461
1/22/2019|24.59|00:51:57|116|0|147|344|19|46%|0|0|28.4|54|77|109|101|139|110|522|346|14|02:08:12|Garmin Edge 1030|https://www.strava.com/activities/2099701967
1/20/2019|197.53|05:46:34|2674|0|253|4338|366|78%|0|0|34.2|77.8|86|236|135|166|209|1414|4,351|8|06:13:40|Garmin Edge 1030|https://www.strava.com/activities/2091685072
1/19/2019|133.2|04:20:47|2376|0|258|3219|295|80%|0|0|30.6|83.2|81|218|134|176|206|1424|3,276|8|04:45:12|Garmin Edge 1030|https://www.strava.com/activities/2088976727
1/18/2019|127.43|04:00:58|1980|0|250|2699|251|77%|0|0|31.7|78.8|82|247|136|182|187|979|2,705|12|04:27:04|Garmin Edge 1030|https://www.strava.com/activities/2086734499
1/17/2019|21.43|01:02:33|168|0|0|0|0||115|433|20.6|52.6|0|0|0|0|0|0|483||02:01:20||https://www.strava.com/activities/2084485931
1/16/2019|146.52|04:17:49|1263|0|224|2587|214|69%|0|0|34.1|75.6|83|122|128|172|167|1464|2,594|8|04:45:35|Garmin Edge 1030|https://www.strava.com/activities/2082511394
1/15/2019|81.66|02:52:39|1455|0|242|1735|170|75%|0|0|28.4|67|74|240|125|166|167|1264|1,737|8|03:03:02|Garmin Edge 1030|https://www.strava.com/activities/2081297264
1/14/2019|157.7|05:14:20|2629|0|237|3383|298|73%|0|0|30.1|73.8|80|225|132|172|179|1497|3,396|8|05:40:36|Garmin Edge 1000|https://www.strava.com/activities/2078541262
