date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
31.01.2019|129,19|03:00:50|1,616|0|0|0|0||0|0|429|961|89|153|0|0|0|0||21|03:04:14|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2114517223
30.01.2019|17,02|00:37:13|144|0|0|0|0||0|0|274|529|77|106|0|0|0|0||26|00:37:13|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2112565526
30.01.2019|98,61|02:21:48|1,209|0|0|0|0||0|0|417|626|88|123|0|0|0|0||26|02:24:41|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2112533654
30.01.2019|17,22|00:34:58|137|0|0|0|0||0|0|296|515|78|106|0|0|0|0||28|01:00:22|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2112406124
29.01.2019|104,47|03:07:24|1,077|0|0|0|0||0|0|334|702|82|126|0|0|0|0||29|03:13:40|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2112406146
27.01.2019|187,65|04:49:36|1,956|0|0|0|0||0|0|389|925|81|149|0|0|0|0||28|05:12:33|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2105826937
26.01.2019|57,35|01:54:08|1,455|0|0|0|0||0|0|302|724|76|104|0|0|0|0||24|04:08:01|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2105826515
25.01.2019|51,47|01:48:54|973|0|0|0|0||0|0|284|824|73|102|0|0|0|0||17|02:42:24|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2101201484
24.01.2019|139,68|04:10:18|2,218|0|0|0|0||0|0|335|781|47|72|0|0|0|0||18|07:29:19|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2099489238
23.01.2019|70,91|02:21:07|901|0|0|0|0||0|0|302|626|80|120|0|0|0|0||16|03:19:29|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2097264191
22.01.2019|134,88|04:19:55|2,109|0|0|0|0||0|0|311|770|80|129|0|0|0|0||23|05:14:02|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2095091175
20.01.2019|153,15|03:32:19|1,79|0|0|0|0||0|0|433|950|86|126|0|0|0|0||32|03:36:52|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2090595648
19.01.2019|150,67|03:40:21|1,465|0|0|0|0||0|0|410|828|83|132|0|0|0|0||25|03:43:30|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2088108900
19.01.2019|8,35|00:22:00|165|0|0|0|0||0|0|228|371|68|96|0|0|0|0||37|00:22:25|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2088108371
18.01.2019|144,83|03:38:08|2,308|0|0|0|0||0|0|398|868|84|137|0|0|0|0||20|03:57:34|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2086200596
18.01.2019|6,09|00:17:58|125|0|0|0|0||0|0|204|346|66|111|0|0|0|0||29|00:21:43|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2086199932
17.01.2019|148,47|03:46:15|2,969|0|0|0|0||0|0|394|860|82|140|0|0|0|0||34|03:55:53|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2084123502
16.01.2019|132,06|03:41:13|1,745|0|0|0|0||0|0|358|914|78|173|0|0|0|0||37|03:48:01|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2081843257
15.01.2019|152,43|04:11:54|1,617|0|0|0|0||0|0|363|997|79|174|0|0|0|0||41|04:34:04|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2079485724
14.01.2019|31,1|01:04:13|108|0|0|0|0||0|0|291|436|77|107|0|0|0|0||31|01:48:30|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2077209462
13.01.2019|59,8|01:29:39|429|0|0|0|0||0|0|400|641|79|121|0|0|0|0||35|02:00:03|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2074828082
13.01.2019|43,74|01:36:04|1,327|0|0|0|0||0|0|273|716|74|115|0|0|0|0||21|01:41:42|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2074827968
12.01.2019|120,88|03:48:43|4,781|0|0|0|0||0|0|317|709|78|120|0|0|0|0||23|04:10:03|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2072126378
11.01.2019|60,61|01:58:19|134|0|0|0|0||0|0|307|554|78|103|0|0|0|0||29|02:35:21|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2072125876
10.01.2019|147,26|04:29:20|2,46|0|0|0|0||0|0|328|734|79|116|0|0|0|0||19|04:58:46|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2068078725
09.01.2019|106,16|03:25:05|1,621|0|0|0|0||0|0|311|734|81|121|0|0|0|0||20|03:47:54|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2065736393
07.01.2019|137,94|04:12:12|2,123|0|0|0|0||0|0|328|734|80|125|0|0|0|0||22|07:06:33|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2061247709
06.01.2019|214,74|07:00:41|3,17|0|0|0|0||0|0|306|817|81|140|0|0|0|0||22|07:56:21|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2058698760
05.01.2019|8,49|00:18:48|212|0|0|0|0||0|0|271|403|71|92|0|0|0|0||17|00:18:48|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2056104417
05.01.2019|131,42|03:57:09|1,346|0|0|0|0||0|0|333|767|83|128|0|0|0|0||11|05:34:13|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2056069759
04.01.2019|62,76|02:10:56|1,034|0|0|0|0||0|0|288|770|69|124|0|0|0|0||23|03:33:30|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2056068741
02.01.2019|137,52|04:08:56|2,164|0|0|0|0||0|0|331|806|84|136|0|0|0|0||21|15:14:53|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2051881064
02.01.2019|76,13|02:39:34|1,257|0|0|0|0||0|0|286|752|78|128|0|0|0|0||21|03:04:01|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2049584040
01.01.2019|136,62|03:37:32|2,123|0|0|0|0||0|0|377|889|86|136|0|0|0|0||21|05:02:19|Bontrager Garmin Edge 1030|https://www.strava.com/activities/2047620797
