date|distance|mov_time|elevation|relativeEffort|avg_power_weig|work_total|training_load|intensity|estAvgPower|energyOutput|avg_speed|max_speed|avg_cadence|max_cadence|avg_heartRate|max_heartRate|avg_power|max_power|avg_calories|avg_temperature|avg_elap_time|bicycle_model|url
1/31/2018|33.79|01:06:49|488|0|0|0|0||0|0|30.3|63.4|86|115|139|168|0|0|1,200|13|01:08:15|SRM PC8|https://www.strava.com/activities/1391644061
1/30/2018|118.68|04:16:41|1927|0|0|0|0||0|0|27.7|64.8|82|152|128|251|0|0|3,619|13|05:19:44|SRM PC8|https://www.strava.com/activities/1382943515
1/29/2018|45.13|01:31:41|402|0|0|0|0||0|0|29.5|59|86|117|118|212|0|0|1,275|15|02:01:33|SRM PC8|https://www.strava.com/activities/1381442777
1/27/2018|120.04|04:01:11|1677|0|0|0|0||0|0|29.9|67|81|159|118|222|0|0|3,110|14|04:23:03|SRM PC8|https://www.strava.com/activities/1381442930
1/26/2018|142.9|04:51:07|2695|0|0|0|0||0|0|29.5|77|82|139|127|178|0|0|4,148|12|05:15:30|SRM PC8|https://www.strava.com/activities/1381443007
1/21/2018|123.13|04:19:24|2473|0|0|0|0||0|0|28.5|66.2|84|169|0|0|0|0|3,551|22|04:56:58|SRM PC8|https://www.strava.com/activities/1368859649
1/19/2018|152.7|04:53:20|2454|0|0|0|0||0|0|31.2|65.5|85|125|0|0|0|0|4,021|16|05:07:02|SRM PC8|https://www.strava.com/activities/1364748518
1/19/2018|152.7|04:53:20|2454|0|0|0|0||0|0|31.2|65.5|85|125|0|0|0|0|4,021|16|05:07:02|SRM PC8|https://www.strava.com/activities/1359890396
1/15/2018|86.74|02:45:24|725|0|0|0|0||0|0|31.5|76.3|0|0|0|0|0|0|2,140|10|03:13:03|Garmin Edge 1000|https://www.strava.com/activities/1358324582
1/14/2018|140.83|04:52:18|2198|0|0|0|0||0|0|28.9|66.2|87|195|0|0|0|0|4,492|11|05:26:17|SRM PC8|https://www.strava.com/activities/1356997240
1/13/2018|50.83|01:45:11|405|0|212|1154|51|53%|0|0|29|66.2|90|129|0|0|183|711|1,286|14|02:08:40|SRM PC8|https://www.strava.com/activities/1354817291
1/12/2018|70.38|02:21:02|639|0|247|1736|100|62%|0|0|29.9|60.5|91|163|0|0|205|886|1,936|14|02:47:13|SRM PC8|https://www.strava.com/activities/1354817335
1/11/2018|143.05|05:13:20|4286|0|0|0|0||0|0|27.4|61.9|86|116|0|0|0|0|4,384|11|05:51:42|SRM PC8|https://www.strava.com/activities/1351704040
1/10/2018|67.55|02:46:31|987|0|0|0|0||0|0|24.3|92.9|83|127|0|0|0|0|1,843|11|04:26:23|SRM PC8|https://www.strava.com/activities/1351703803
1/9/2018|38.17|01:35:33|901|0|0|0|0||0|0|24|54|0|0|0|0|0|0|1,179|5|01:44:56|Garmin Edge 1000|https://www.strava.com/activities/1348460783
